Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Scikit version;Validation set
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data.csv;0.6261445629812278 macro;0.632073232831242 macro;0.6257003233210752 macro;24_01_2022_03_35_16/Computer Vision.sav;24_01_2022_03_35_16;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data.csv;0.6346128992558088 weighted;0.6354805307169629 weighted;0.6390557939914163 weighted;24_01_2022_03_35_16/Computer Vision.sav;24_01_2022_03_35_16;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data.csv;0.5868846413283993 macro;0.6060527998015476 macro;0.5914472114585647 macro;24_01_2022_03_37_56/Computer Vision.sav;24_01_2022_03_37_56;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data.csv;0.5997216632935238 weighted;0.6084658905547664 weighted;0.6137339055793991 weighted;24_01_2022_03_37_56/Computer Vision.sav;24_01_2022_03_37_56;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/train_all.csv;0.9978638212953778 macro;0.9977888998472512 macro;0.9979424425311859 macro;24_01_2022_03_41_22/Computer Vision.sav;24_01_2022_03_41_22;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/train_all.csv;0.997870857162886 weighted;0.9978746968529083 weighted;0.9978706929926442 weighted;24_01_2022_03_41_22/Computer Vision.sav;24_01_2022_03_41_22;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/train_all.csv;0.9976692595364777 macro;0.9976692595364777 macro;0.9976692595364777 macro;24_01_2022_03_46_27/Computer Vision.sav;24_01_2022_03_46_27;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/train_all.csv;0.9976771196283392 weighted;0.9976771196283392 weighted;0.9976771196283392 weighted;24_01_2022_03_46_27/Computer Vision.sav;24_01_2022_03_46_27;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/train_all.csv;0.9961161241294547 macro;0.9960314053873243 macro;0.9962056664153653 macro;24_01_2022_03_51_38/Computer Vision.sav;24_01_2022_03_51_38;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/train_all.csv;0.9961288726751161 weighted;0.9961340046759591 weighted;0.9961285327138986 weighted;24_01_2022_03_51_38/Computer Vision.sav;24_01_2022_03_51_38;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/train_all.csv;0.9955349752940785 macro;0.9953175895765473 macro;0.9957921697768021 macro;24_01_2022_03_56_57/Computer Vision.sav;24_01_2022_03_56_57;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/train_all.csv;0.9955488785362138 weighted;0.9955895065581647 weighted;0.9955478126209834 weighted;24_01_2022_03_56_57/Computer Vision.sav;24_01_2022_03_56_57;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/train_all.csv;0.9732319545823196 macro;0.9728426803792383 macro;0.9739409139696895 macro;24_01_2022_04_02_07/Computer Vision.sav;24_01_2022_04_02_07;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/train_all.csv;0.9733023663048588 weighted;0.97363588635542 weighted;0.9732868757259001 weighted;24_01_2022_04_02_07/Computer Vision.sav;24_01_2022_04_02_07;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/train_all.csv;0.9584852451933349 macro;0.9609562163768581 macro;0.9571968943311935 macro;24_01_2022_04_07_08/Computer Vision.sav;24_01_2022_04_07_08;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/train_all.csv;0.9586845155982657 weighted;0.9597717346220721 weighted;0.9587688734030198 weighted;24_01_2022_04_07_08/Computer Vision.sav;24_01_2022_04_07_08;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged.csv;0.8652104481254255 macro;0.8692719596926333 macro;0.8656358738674093 macro;24_01_2022_04_13_10/Computer Vision.sav;24_01_2022_04_13_10;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged.csv;0.8651964774166412 weighted;0.869352468895695 weighted;0.8655282817502669 weighted;24_01_2022_04_13_10/Computer Vision.sav;24_01_2022_04_13_10;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged.csv;0.8720973630686983 macro;0.8753175472763517 macro;0.8724272892427375 macro;24_01_2022_04_21_04/Computer Vision.sav;24_01_2022_04_21_04;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged.csv;0.8720856722383685 weighted;0.8753901463504955 weighted;0.8723319103521878 weighted;24_01_2022_04_21_04/Computer Vision.sav;24_01_2022_04_21_04;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged.csv;0.8605517591514663 macro;0.8675212369181822 macro;0.861266821570336 macro;24_01_2022_04_34_28/Computer Vision.sav;24_01_2022_04_34_28;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged.csv;0.8605326597858144 weighted;0.8676258635535491 weighted;0.8611259338313767 weighted;24_01_2022_04_34_28/Computer Vision.sav;24_01_2022_04_34_28;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged.csv;0.8614132145059981 macro;0.8693168027184813 macro;0.8622094844327508 macro;24_01_2022_04_51_29/Computer Vision.sav;24_01_2022_04_51_29;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged.csv;0.861393009796557 weighted;0.8694284494494101 weighted;0.862059765208111 weighted;24_01_2022_04_51_29/Computer Vision.sav;24_01_2022_04_51_29;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged.csv;0.8624904782621166 macro;0.8703485983926474 macro;0.8632761556554076 macro;24_01_2022_05_03_16/Computer Vision.sav;24_01_2022_05_03_16;1.0
[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged.csv;0.8624705089192107 weighted;0.8704601288532715 weighted;0.8631270010672358 weighted;24_01_2022_05_03_16/Computer Vision.sav;24_01_2022_05_03_16;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged.csv;0.8545610141703459 macro;0.8677361976003227 macro;0.8555974611744204 macro;24_01_2022_05_11_00/Computer Vision.sav;24_01_2022_05_11_00;1.0
[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f02ff8000d0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged.csv;0.8545895480540129 weighted;0.8675958575936905 weighted;0.8557897545357525 weighted;24_01_2022_05_11_00/Computer Vision.sav;24_01_2022_05_11_00;1.0
