PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Semantic Web_No_general_in_negativ_samples_structured;LR_Count_Vectors_RandomUnder;0.9667011672704273;0.9450787657682067;0.9913510986442262;0.9675190733934367;0.9416299559471366;0.49038461538461536;1.0;0.6580645161290322;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;LR_TFIDF_RandomUnder;0.9709849922373642;0.9890258058563267;0.9523609163160355;0.9700669987478057;0.9625550660792952;0.6103896103896104;0.9215686274509803;0.734375;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;SVC_Count_Vectors_RandomUnder;0.8549824621930885;0.7964575969839127;0.9547452080411407;0.8680930630827065;0.8337004405286343;0.24489795918367346;0.9411764705882353;0.38866396761133604;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;SVC_TFIDF_RandomUnder;0.9731355298717727;0.9868302744085675;0.9588826554464702;0.9725027572254519;0.9636563876651982;0.6153846153846154;0.9411764705882353;0.744186046511628;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;KNN_Count_Vectors_RandomUnder;0.6616123282157437;0.5982884949149502;0.9870733987844786;0.7444280065223049;0.368942731277533;0.08173076923076923;1.0;0.1511111111111111;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;KNN_TFIDF_RandomUnder;0.9699327238226669;0.9489390954590122;0.9935483870967742;0.9706011240194476;0.9196035242290749;0.4112903225806452;1.0;0.5828571428571429;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;RandomForestClassifier_Count_Vectors_RandomUnder;0.9538151917658559;0.9348070074934063;0.9762739597942964;0.9547560413018175;0.9196035242290749;0.4098360655737705;0.9803921568627451;0.5780346820809249;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;RandomForestClassifier_TFIDF_RandomUnder;0.9677764360876315;0.9522168352053569;0.9848994857410005;0.9682166552276368;0.9427312775330396;0.49514563106796117;1.0;0.6623376623376623;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;SGDClassifier_Count_Vectors_RandomUnder;0.9720602610545684;0.972149629972248;0.9719495091164095;0.9719121071322105;0.9548458149779736;0.5568181818181818;0.9607843137254902;0.7050359712230215;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;SGDClassifier_TFIDF_RandomUnder;0.9699269737220402;0.9522891064970105;0.9891771856007481;0.9703561349937292;0.9493392070484582;0.5263157894736842;0.9803921568627451;0.684931506849315;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;Linear_SVC_Count_Vectors_RandomUnder;0.9591742855499972;0.9403266865617652;0.9805750350631136;0.959960119472791;0.9317180616740088;0.45132743362831856;1.0;0.6219512195121951;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;Linear_SVC_TFIDF_RandomUnder;0.9795871427749987;0.9870007366232485;0.971856007480131;0.9792420070758144;0.9647577092511013;0.6172839506172839;0.9803921568627451;0.7575757575757576;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;SVC_Count_Vectors_RandomUnder;0.9742280489908574;0.9804571305272567;0.967601683029453;0.9739467484655895;0.9636563876651982;0.6153846153846154;0.9411764705882353;0.744186046511628;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web_No_general_in_negativ_samples_structured;SVC_TFIDF_RandomUnder;0.9828186993272382;0.9808247828547525;0.9848527349228611;0.9827703177230198;0.9625550660792952;0.6;1.0;0.7499999999999999;readme_semantic_web_train.csv;readme_semantic_web_test.csv
