PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Audio_Remove_Codeblocks;LR_Count_Vectors_RandomUnder;0.9682873006375738;0.9813813659004174;0.9862002871694842;0.9837040865533304;0.9848130841121495;0.9882422104644327;0.996443390634262;0.9923258559622197;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;LR_TFIDF_RandomUnder;0.9746321566205374;0.9748669526064135;0.9997395833333333;0.9871465231964371;0.9853971962616822;0.9853971962616822;1.0;0.9926448955575169;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SVC_Count_Vectors_RandomUnder;0.9733631210875426;0.9763004564684126;0.996875;0.9864652159610999;0.9853971962616822;0.9853971962616822;1.0;0.9926448955575169;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SVC_TFIDF_RandomUnder;0.9677800081063868;0.976672587459132;0.9906260159297788;0.9835294211562484;0.985981308411215;0.9859731151373465;1.0;0.9929370217775162;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;KNN_Count_Vectors_RandomUnder;0.9654970308750395;0.9765980945303058;0.9882829432162982;0.9823529680943215;0.9801401869158879;0.9853200234879624;0.994665085951393;0.9899705014749263;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;KNN_TFIDF_RandomUnder;0.9652432237684405;0.9780952746416848;0.9864603651928914;0.9821710369704186;0.9795560747663551;0.9853113983548766;0.99407231772377;0.98967246975509;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;RandomForestClassifier_Count_Vectors_RandomUnder;0.9670189084686006;0.9763997586840288;0.9901051825964456;0.9831496939053762;0.9836448598130841;0.9859402460456942;0.997628927089508;0.9917501473187978;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;RandomForestClassifier_TFIDF_RandomUnder;0.9667647796799909;0.9766374586831106;0.9895843492631122;0.9830062538832894;0.9848130841121495;0.9870967741935484;0.997628927089508;0.9923349056603773;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SGDClassifier_Count_Vectors_RandomUnder;0.96194598315673;0.9824783571458882;0.9783884644560035;0.980369761670264;0.9830607476635514;0.9853629976580797;0.997628927089508;0.9914580265095729;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SGDClassifier_TFIDF_RandomUnder;0.969047756911338;0.9824096391441396;0.9859398705028175;0.9840406542403386;0.9830607476635514;0.9882214369846879;0.994665085951393;0.9914327917282127;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SVC_Count_Vectors_RandomUnder;0.9660036800422047;0.9825831173203412;0.9825537765496316;0.9824795813770596;0.9760514018691588;0.9892984542211652;0.9863663307646711;0.9878302166815078;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SVC_TFIDF_RandomUnder;0.9670182651045787;0.9798911808216388;0.9864603651928912;0.9830452468581973;0.9865654205607477;0.9888366627497063;0.997628927089508;0.9932133372676306;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SVC_Count_Vectors_RandomUnder;0.9431726210006884;0.9768282925473866;0.9645917994148245;0.9706014099262328;0.9719626168224299;0.9863501483679525;0.9851807943094251;0.9857651245551602;readme_train.csv;readme_test.csv
Audio_Remove_Codeblocks;SVC_TFIDF_RandomUnder;0.9748859637271364;0.9751146485722947;0.999739921976593;0.9872734937468486;0.9853971962616822;0.9853971962616822;1.0;0.9926448955575169;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;LR_Count_Vectors_RandomUnder;0.9665180495776315;0.9763696855877265;0.9895887516254878;0.982922160205496;0.5998831775700935;0.5852448853068816;0.9833333333333333;0.7337738048970074;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;LR_TFIDF_RandomUnder;0.9743786711959495;0.9743786711959495;1.0;0.9870230284597513;0.5607476635514018;0.5607476635514018;1.0;0.7185628742514969;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;SVC_Count_Vectors_RandomUnder;0.9741251857713614;0.9743719158737207;0.9997395833333332;0.9868927601466517;0.5636682242990654;0.562390158172232;1.0;0.719910011248594;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;SVC_TFIDF_RandomUnder;0.9748859637271364;0.9748737242784269;1.0;0.9872767958587143;0.5735981308411215;0.5680473372781065;1.0;0.7245283018867925;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;KNN_Count_Vectors_RandomUnder;0.9693083193401659;0.9747331503702062;0.9942755743389684;0.9843956698064174;0.5677570093457944;0.5654761904761905;0.9895833333333334;0.7196969696969697;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;KNN_TFIDF_RandomUnder;0.9690548339155777;0.9747267990626727;0.9940154963155614;0.9842631942021866;0.570677570093458;0.5671641791044776;0.9895833333333334;0.7210626185958254;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;RandomForestClassifier_Count_Vectors_RandomUnder;0.9700694189779518;0.9752373429393248;0.9945363296488946;0.9847789916326539;0.5776869158878505;0.5710005991611744;0.9927083333333333;0.7249904906808673;readme_train.csv;readme_test.csv
Computer Vision_Remove_Codeblocks;RandomForestClassifier_TFIDF_RandomUnder;0.9700694189779518;0.9752373429393248;0.9945363296488946;0.9847789916326539;0.5782710280373832;0.5713429256594724;0.9927083333333333;0.7252663622526636;readme_train.csv;readme_test.csv
