PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Graphs;LR_Count_Vectors_RandomUnder;0.8923076923076924;0.8991130198026751;0.8860398860398861;0.8901459395236995;0.9553775743707094;0.9975698663426489;0.9568764568764568;0.9767995240928019;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;LR_TFIDF_RandomUnder;0.9153846153846154;0.8773086905678674;0.9695156695156694;0.9202814729130517;0.9908466819221968;0.9976580796252927;0.993006993006993;0.9953271028037383;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;SVC_Count_Vectors_RandomUnder;0.8384615384615385;0.7916427079140551;0.9393162393162393;0.8550522803114573;0.9816933638443935;0.9906759906759907;0.9906759906759907;0.9906759906759907;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;SVC_TFIDF_RandomUnder;0.896153846153846;0.8521296296296296;0.9618233618233617;0.9029921909523321;0.9897025171624714;0.9976553341148886;0.9918414918414918;0.9947399181765049;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;KNN_Count_Vectors_RandomUnder;0.7307692307692307;0.7970535312640575;0.6188034188034188;0.6576939203354298;0.7814645308924485;0.9897209985315712;0.7855477855477856;0.8758934372969461;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;KNN_TFIDF_RandomUnder;0.8692307692307694;0.952608695652174;0.7803418803418802;0.856985771551914;0.8135011441647597;0.9985652797704447;0.8111888111888111;0.8951768488745979;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;RandomForestClassifier_Count_Vectors_RandomUnder;0.8192307692307693;0.8384823348694317;0.8017094017094017;0.8137907293944446;0.9210526315789473;0.9962264150943396;0.9230769230769231;0.9582577132486388;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;RandomForestClassifier_TFIDF_RandomUnder;0.9153846153846154;0.9117037037037037;0.9233618233618234;0.9168253597367448;0.948512585812357;0.9975520195838433;0.9498834498834499;0.9731343283582089;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;Linear_SVC_Count_Vectors_RandomUnder;0.8692307692307694;0.8788458781362006;0.8635327635327634;0.8669296837165236;0.9107551487414187;0.9974489795918368;0.9114219114219114;0.9524969549330086;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Graphs;Linear_SVC_TFIDF_RandomUnder;0.923076923076923;0.8995648604269295;0.954131054131054;0.9247532467532468;0.9897025171624714;0.9988249118683902;0.9906759906759907;0.9947337624341721;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;LR_Count_Vectors_RandomUnder;0.9346006895909049;0.9363482587064678;0.9406126126126126;0.9358780000050964;0.9359267734553776;0.4563106796116505;1.0;0.6266666666666667;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;LR_TFIDF_RandomUnder;0.9387195974280124;0.953025641025641;0.9272432432432434;0.938530101066599;0.9530892448512586;0.5357142857142857;0.9574468085106383;0.6870229007633588;readme_semantic_web_train.csv;readme_semantic_web_test.csv
