PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set1_General;LR_Count_Vectors_RandomUnder;0.5180423468235272;0.5179341039368306;0.5154635654621811;0.516477970789438;0.5360824742268041;0.5376344086021505;0.5154639175257731;0.5263157894736842;somef_data_train.csv;somef_data_test.csv
1_General;LR_TFIDF_RandomUnder;0.5472460273922082;0.5508001051362751;0.5120217822696018;0.5306806106528106;0.5532646048109966;0.5622489959839357;0.48109965635738833;0.5185185185185186;somef_data_train.csv;somef_data_test.csv
1_General;SVC_Count_Vectors_RandomUnder;0.5605650392074607;0.5696735924725616;0.5163514698417093;0.5334410944235589;0.5695876288659794;0.5789473684210527;0.5103092783505154;0.5424657534246575;somef_data_train.csv;somef_data_test.csv
1_General;SVC_TFIDF_RandomUnder;0.5350073528394867;0.541561623234865;0.45747381051271396;0.4956525239321733;0.5240549828178694;0.53125;0.40893470790378006;0.4621359223300971;somef_data_train.csv;somef_data_test.csv
1_General;KNN_Count_Vectors_RandomUnder;0.49334556501615784;0.4931717788252616;0.5210641930868982;0.5063321073877816;0.49398625429553267;0.494195688225539;0.5120274914089347;0.5029535864978903;somef_data_train.csv;somef_data_test.csv
1_General;KNN_TFIDF_RandomUnder;0.49291038755687505;0.48854546086075035;0.31269647884074026;0.3805095318526923;0.4733676975945017;0.45288753799392095;0.25601374570446733;0.3271130625686059;somef_data_train.csv;somef_data_test.csv
1_General;RandomForestClassifier_Count_Vectors_RandomUnder;0.5242738206644754;0.5259086745102537;0.4948590151829803;0.5096892719429963;0.5180412371134021;0.5203094777562862;0.46219931271477666;0.4895359417652411;somef_data_train.csv;somef_data_test.csv
1_General;RandomForestClassifier_TFIDF_RandomUnder;0.5139584092051096;0.5154713092225547;0.4669177165536019;0.48978256380532353;0.49398625429553267;0.49266247379454925;0.40378006872852235;0.44381491973559967;somef_data_train.csv;somef_data_test.csv
1_General;SGDClassifier_Count_Vectors_RandomUnder;0.522556160480908;0.5250175816685616;0.5201845955050994;0.5189089760560487;0.5498281786941581;0.568075117370892;0.41580756013745707;0.4801587301587302;somef_data_train.csv;somef_data_test.csv
1_General;SGDClassifier_TFIDF_RandomUnder;0.5139586397016453;0.5147227164090241;0.5012635562324058;0.5070419962217492;0.49226804123711343;0.49225473321858865;0.49140893470790376;0.49183147033533964;somef_data_train.csv;somef_data_test.csv
1_General;AdaBoostClassifier_Count_Vectors_RandomUnder;0.5193287479889177;0.5211197560304419;0.4874908855969357;0.5010447115167512;0.5257731958762887;0.5264084507042254;0.5137457044673539;0.5199999999999999;somef_data_train.csv;somef_data_test.csv
1_General;AdaBoostClassifier_TFIDF_RandomUnder;0.4892577089566344;0.4884722959950059;0.45789468826434077;0.47251678905689004;0.5060137457044673;0.5069306930693069;0.43986254295532645;0.47102115915363385;somef_data_train.csv;somef_data_test.csv
1_General;SVC_Count_Vectors_RandomUnder;0.4952766649917251;0.4958754427903484;0.5201901333702524;0.5066983878559606;0.5017182130584192;0.5016722408026756;0.5154639175257731;0.5084745762711863;somef_data_train.csv;somef_data_test.csv
1_General;SVC_TFIDF_RandomUnder;0.5300632021500716;0.5325366279939916;0.4909760487332133;0.5107434585194703;0.5300687285223368;0.5347912524850894;0.46219931271477666;0.495852534562212;somef_data_train.csv;somef_data_test.csv
1_General;SVC_Count_Vectors_RandomUnder;0.548755779700631;0.5446773110082104;0.5914883012598644;0.5665725577862959;0.584192439862543;0.5800653594771242;0.6099656357388317;0.5946398659966499;somef_data_train.csv;somef_data_test.csv
1_General;SVC_TFIDF_RandomUnder;0.5551949309201882;0.5525421864856584;0.5794609811251096;0.5656264484254325;0.5506872852233677;0.5511265164644714;0.5463917525773195;0.5487489214840379;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;LR_Count_Vectors_RandomUnder;0.6202586987882485;0.6217273856572589;0.61377438488455;0.6176624077939866;0.6136968085106383;0.6150740242261103;0.6077127659574468;0.611371237458194;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;LR_TFIDF_RandomUnder;0.6671659730319237;0.6679241722804979;0.6656685148230246;0.666681834931713;0.6542553191489362;0.6506493506493507;0.6662234042553191;0.6583442838370565;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;SVC_Count_Vectors_RandomUnder;0.6445410323331991;0.6095017531429654;0.8053935578023339;0.6938056528632303;0.6230053191489362;0.5924075924075924;0.788563829787234;0.6765544780376498;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;SVC_TFIDF_RandomUnder;0.6457100454631585;0.6524432822301354;0.6244172226798083;0.6379366623450637;0.6402925531914894;0.6463245492371706;0.6196808510638298;0.6327223353699932;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;KNN_Count_Vectors_RandomUnder;0.5670329168758635;0.5648275723355727;0.584846407703661;0.5744050183199751;0.5565159574468085;0.5535939470365699;0.5837765957446809;0.568284789644013;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;KNN_TFIDF_RandomUnder;0.5567212030932098;0.5677779483389765;0.4786949768105207;0.5176751242659198;0.5179521276595744;0.521669341894061;0.4321808510638298;0.4727272727272727;somef_data_train.csv;somef_data_test.csv
1_Computer Vision;RandomForestClassifier_Count_Vectors_RandomUnder;0.6255806684066317;0.6279020270748956;0.6174338450312601;0.6225509075605412;0.6117021276595744;0.6157024793388429;0.5944148936170213;0.604871447902571;somef_data_train.csv;somef_data_test.csv
