PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
1_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5304630297375339 macro;0.5576428137454452 macro;0.7305589933993399 macro;;09_02_2022_00_56_58;1.0;../data/somef_data_test.csv
2_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6977843881808997 macro;0.6521860465116279 macro;0.8585499174917491 macro;;09_02_2022_01_04_50;1.0;../data/somef_data_test.csv
3_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6325000422561399 macro;0.6057731978546003 macro;0.7842409240924093 macro;;09_02_2022_01_25_59;1.0;../data/somef_data_test.csv
4_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5886808556398685 macro;0.5840916151260979 macro;0.7879022277227723 macro;;09_02_2022_01_47_11;1.0;../data/somef_data_test.csv
5_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6365092893475923 macro;0.6120033564086428 macro;0.8441625412541254 macro;;09_02_2022_01_54_56;1.0;../data/somef_data_test.csv
6_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7196071615833721 macro;0.6777897966925448 macro;0.8051258250825083 macro;;09_02_2022_02_02_42;1.0;../data/somef_data_test.csv
7_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9794504200610997 macro;0.9640489234003072 macro;0.9960444216551041 macro;;09_02_2022_02_11_32;1.0;../data/abstracts_test.csv
8_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9895311936384675 macro;0.9822511289182747 macro;0.9970608884166411 macro;;09_02_2022_02_19_52;1.0;../data/abstracts_test.csv
9_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9978658536585365 macro;0.9997967892704736 macro;0.9959514170040487 macro;;09_02_2022_02_41_22;1.0;../data/abstracts_test.csv
10_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9978740618258706 macro;0.9978740618258706 macro;0.9978740618258706 macro;;09_02_2022_03_02_55;1.0;../data/abstracts_test.csv
11_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8787071618427988 macro;0.8152799252673624 macro;0.983338587135893 macro;;09_02_2022_03_11_18;1.0;../data/abstracts_test.csv
12_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9330869423159334 macro;0.8899212879579503 macro;0.988937796349444 macro;;09_02_2022_03_19_37;1.0;../data/abstracts_test.csv
13_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.620808067834566 macro;0.60671964406527 macro;0.8808141621889047 macro;;09_02_2022_03_30_25;1.0;../data/merged_somef_data_somef_data_description.csv
14_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7334418102374656 macro;0.6770835012230043 macro;0.9291379076251216 macro;;09_02_2022_03_40_53;1.0;../data/merged_somef_data_somef_data_description.csv
15_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6853023355279303 macro;0.6430848561274672 macro;0.9119054527328762 macro;;09_02_2022_04_04_42;1.0;../data/merged_somef_data_somef_data_description.csv
16_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6330517320810423 macro;0.6128742058328687 macro;0.8876147804269264 macro;;09_02_2022_04_28_35;1.0;../data/merged_somef_data_somef_data_description.csv
17_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6260549583020891 macro;0.6091676531867919 macro;0.882306377486018 macro;;09_02_2022_04_39_07;1.0;../data/merged_somef_data_somef_data_description.csv
18_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8267630237743371 macro;0.792111478025882 macro;0.8731458904096849 macro;;09_02_2022_04_49_35;1.0;../data/merged_somef_data_somef_data_description.csv
19_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9238356269540302 macro;0.8751904120066537 macro;0.9898159866050196 macro;;09_02_2022_05_03_01;1.0;../data/merged_abstracts_somef_data_description.csv
20_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9940491315871149 macro;0.9894906147569575 macro;0.9987032188400473 macro;;09_02_2022_05_16_25;1.0;../data/merged_abstracts_somef_data_description.csv
21_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9821470620620698 macro;0.967795895610143 macro;0.9975207799645085 macro;;09_02_2022_05_43_14;1.0;../data/merged_abstracts_somef_data_description.csv
22_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9895727522379073 macro;0.9812117853867319 macro;0.998264572160412 macro;;09_02_2022_06_09_48;1.0;../data/merged_abstracts_somef_data_description.csv
23_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.89509508020723 macro;0.8360496772263301 macro;0.9855821362088935 macro;;09_02_2022_06_23_04;1.0;../data/merged_abstracts_somef_data_description.csv
24_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9395508979314399 macro;0.8988856413857116 macro;0.9910366559542785 macro;;09_02_2022_06_36_13;1.0;../data/merged_abstracts_somef_data_description.csv
25_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7829680349833705 macro;0.7159137976336037 macro;0.9587411778978869 macro;;09_02_2022_06_52_29;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
26_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8877679142711309 macro;0.828734999430726 macro;0.9796517528549363 macro;;09_02_2022_07_08_40;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
27_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8462295858360224 macro;0.7794200210600681 macro;0.9716975261971939 macro;;09_02_2022_07_38_07;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
28_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8011164309314684 macro;0.7323983290312523 macro;0.9652775335740986 macro;;09_02_2022_08_07_55;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
29_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8001270984076281 macro;0.732251616173951 macro;0.9598085189183614 macro;;09_02_2022_08_24_11;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
30_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8845084466161242 macro;0.8345101144840315 macro;0.9562631943247846 macro;;09_02_2022_08_40_16;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
31_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.939081527051761 macro;0.8968965476453301 macro;0.9930690181917808 macro;;09_02_2022_08_54_09;1.0;../data/abstracts.csv
32_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9914252694688757 macro;0.9843056538690576 macro;0.9987824906003856 macro;;09_02_2022_09_07_03;1.0;../data/abstracts.csv
33_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9953621338506963 macro;0.9919911774381334 macro;0.9987849397221815 macro;;09_02_2022_09_33_26;1.0;../data/abstracts.csv
34_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9989406920689867 macro;0.9979871175523349 macro;0.9998983367898825 macro;;09_02_2022_10_00_00;1.0;../data/abstracts.csv
35_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8859321634672006 macro;0.8242767775504729 macro;0.9844171091769514 macro;;09_02_2022_10_12_53;1.0;../data/abstracts.csv
36_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9282788762755785 macro;0.8819369518624371 macro;0.989848373719023 macro;;09_02_2022_10_25_39;1.0;../data/abstracts.csv
37_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6643964070674169 macro;0.6239907727797 macro;0.8748717948717949 macro;;09_02_2022_10_34_09;1.0;../data/somef_data_description_test.csv
38_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9203784366071848 macro;0.887336093857833 macro;0.9605128205128205 macro;;09_02_2022_10_41_22;1.0;../data/somef_data_description_test.csv
39_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8503940157606305 macro;0.7900843881856541 macro;0.9512820512820512 macro;;09_02_2022_11_01_54;1.0;../data/somef_data_description_test.csv
40_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8312912706591855 macro;0.7676384125428711 macro;0.9482051282051283 macro;;09_02_2022_11_22_14;1.0;../data/somef_data_description_test.csv
41_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9071207430340558 macro;0.866863420232825 macro;0.958974358974359 macro;;09_02_2022_11_29_22;1.0;../data/somef_data_description_test.csv
42_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9071207430340558 macro;0.866863420232825 macro;0.958974358974359 macro;;09_02_2022_11_36_35;1.0;../data/somef_data_description_test.csv
43_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7237816382766362 macro;0.665224308678075 macro;0.9418985406070277 macro;;09_02_2022_11_44_37;1.0;../data/somef_data_description.csv
44_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9026985963275224 macro;0.8473055679952232 macro;0.9834031448422593 macro;;09_02_2022_11_52_09;1.0;../data/somef_data_description.csv
45_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8709106213577489 macro;0.8064064335411585 macro;0.9790981017918288 macro;;09_02_2022_12_12_55;1.0;../data/somef_data_description.csv
46_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8072498396053184 macro;0.7366895717477865 macro;0.9683354941657525 macro;;09_02_2022_12_33_20;1.0;../data/somef_data_description.csv
47_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8839940016410603 macro;0.8226937896961485 macro;0.9809431202420132 macro;;09_02_2022_12_40_47;1.0;../data/somef_data_description.csv
48_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.9303335792148184 macro;0.8906824572788232 macro;0.9803364249858715 macro;;09_02_2022_12_48_17;1.0;../data/somef_data_description.csv
49_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7900667210202859 macro;0.7225422195988684 macro;0.9597372749752693 macro;;09_02_2022_13_03_16;1.0;../data/merged_abstracts_somef_data.csv
50_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.889280705464765 macro;0.8306273503689208 macro;0.9800638263469841 macro;;09_02_2022_13_18_34;1.0;../data/merged_abstracts_somef_data.csv
51_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.849323990250789 macro;0.7830452497054516 macro;0.971827459038239 macro;;09_02_2022_13_47_08;1.0;../data/merged_abstracts_somef_data.csv
52_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8237163547939368 macro;0.7553162843153911 macro;0.9674358879738241 macro;;09_02_2022_14_15_34;1.0;../data/merged_abstracts_somef_data.csv
53_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7952829485188468 macro;0.7276864541503882 macro;0.9588921726397239 macro;;09_02_2022_14_31_02;1.0;../data/merged_abstracts_somef_data.csv
54_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8933938224813629 macro;0.847980805773388 macro;0.955414712594254 macro;;09_02_2022_14_46_22;1.0;../data/merged_abstracts_somef_data.csv
55_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5538193124982995 macro;0.5801408357377098 macro;0.8343363194702315 macro;;09_02_2022_14_57_28;1.0;../data/somef_data.csv
56_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7154033602667692 macro;0.6644803901653378 macro;0.9209397047901968 macro;;09_02_2022_15_07_15;1.0;../data/somef_data.csv
57_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6411537205450111 macro;0.6181603086910529 macro;0.888685171432108 macro;;09_02_2022_15_30_10;1.0;../data/somef_data.csv
58_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7202761998870122 macro;0.6681239896589576 macro;0.914782924866939 macro;;09_02_2022_15_53_21;1.0;../data/somef_data.csv
59_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6577697844262889 macro;0.6268015958773169 macro;0.8894599424433717 macro;;09_02_2022_16_03_04;1.0;../data/somef_data.csv
60_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7955051410774618 macro;0.7455068275954333 macro;0.8823609048149523 macro;;09_02_2022_16_12_38;1.0;../data/somef_data.csv
61_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_train_somef_data_description_train.csv;0.567667989807417 macro;0.5746312684365782 macro;0.7739789603960396 macro;;09_02_2022_16_16_46;1.0;../data/somef_data_test.csv
62_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_train_somef_data_description_train.csv;0.6238944342962349 macro;0.6028296385823182 macro;0.8126031353135313 macro;;09_02_2022_16_19_50;1.0;../data/somef_data_test.csv
63_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_somef_data_train_somef_data_description_train.csv;0.5902184831742843 macro;0.587890625 macro;0.8132735148514851 macro;;09_02_2022_16_31_13;1.0;../data/somef_data_test.csv
64_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_somef_data_train_somef_data_description_train.csv;0.6478794610064113 macro;0.6168052729890185 macro;0.8164191419141915 macro;;09_02_2022_16_42_17;1.0;../data/somef_data_test.csv
65_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_somef_data_train_somef_data_description_train.csv;0.6508780164112192 macro;0.6197160638947359 macro;0.8387479372937294 macro;;09_02_2022_16_45_23;1.0;../data/somef_data_test.csv
66_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_somef_data_train_somef_data_description_train.csv;0.5884612689041009 macro;0.5865623035947481 macro;0.8080651815181519 macro;;09_02_2022_16_48_25;1.0;../data/somef_data_test.csv
