PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
496_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;0.867232447348554 macro;0.8676470588235294 macro;0.8722975577280213 macro;;12_02_2022_22_30_12;1.0;../data/somef_data_description_test.csv
497_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_description.csv;0.8441162985838977 macro;0.854003359462486 macro;0.8544623147272153 macro;;12_02_2022_22_30_51;1.0;../data/somef_data_description_test.csv
498_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description.csv;0.798823570359542 macro;0.8385116279069768 macro;0.818774308840534 macro;;12_02_2022_22_31_18;1.0;../data/somef_data_description_test.csv
499_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description.csv;0.6705284915509083 macro;0.698522201818381 macro;0.6777598493566018 macro;;12_02_2022_22_34_10;1.0;../data/merged_abstracts_somef_data.csv
500_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description.csv;0.6470806666441405 macro;0.7180828765064978 macro;0.6660771044588176 macro;;12_02_2022_22_42_49;1.0;../data/merged_abstracts_somef_data.csv
501_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;0.6513143114083741 macro;0.6954697755591972 macro;0.6637662141998713 macro;;12_02_2022_22_51_39;1.0;../data/merged_abstracts_somef_data.csv
502_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;0.69922373723228 macro;0.7349903513152608 macro;0.7067190505427534 macro;;12_02_2022_23_00_53;1.0;../data/merged_abstracts_somef_data.csv
503_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_description.csv;0.6142841172555064 macro;0.7003087194224134 macro;0.6407728347236065 macro;;12_02_2022_23_09_54;1.0;../data/merged_abstracts_somef_data.csv
504_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description.csv;0.49504864537161075 macro;0.6896897320672586 macro;0.5712884590263172 macro;;12_02_2022_23_18_33;1.0;../data/merged_abstracts_somef_data.csv
505_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description.csv;0.6080063547344347 macro;0.6276837887584314 macro;0.6236899155854859 macro;;12_02_2022_23_25_42;1.0;../data/somef_data.csv
