PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
16_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.4211658698595714 macro;0.5209278796831357 macro;0.7874577293303104 macro;;09_02_2022_04_25_09;1.0;../data/merged_somef_data_somef_data_description.csv
17_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6104410199599025 macro;0.5772319503491319 macro;0.8919899193790233 macro;;09_02_2022_04_36_07;1.0;../data/merged_somef_data_somef_data_description.csv
18_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5952755083523151 macro;0.5687884763227656 macro;0.8787863669524878 macro;;09_02_2022_04_46_35;1.0;../data/merged_somef_data_somef_data_description.csv
19_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6754263507395111 macro;0.6154848049137446 macro;0.9738664777033319 macro;;09_02_2022_04_59_12;1.0;../data/merged_abstracts_somef_data_description.csv
20_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.925610521755031 macro;0.8730435052121538 macro;0.9962914291103058 macro;;09_02_2022_05_12_35;1.0;../data/merged_abstracts_somef_data_description.csv
21_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7459870883964375 macro;0.6697126853642811 macro;0.982389872033592 macro;;09_02_2022_05_38_56;1.0;../data/merged_abstracts_somef_data_description.csv
22_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7390863795323338 macro;0.6637845835726832 macro;0.9828930785433584 macro;;09_02_2022_06_05_34;1.0;../data/merged_abstracts_somef_data_description.csv
23_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8591194796889987 macro;0.783904681860879 macro;0.9933071243427867 macro;;09_02_2022_06_19_19;1.0;../data/merged_abstracts_somef_data_description.csv
24_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8387480082836496 macro;0.7615825405937346 macro;0.987131008936688 macro;;09_02_2022_06_32_27;1.0;../data/merged_abstracts_somef_data_description.csv
25_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5749233243915353 macro;0.5586867454084626 macro;0.9367860172149347 macro;;09_02_2022_06_47_51;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
26_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6093651978961935 macro;0.5757179809893609 macro;0.9495817327374411 macro;;09_02_2022_07_04_01;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
27_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6034336492666684 macro;0.5724512027345039 macro;0.9424030698401014 macro;;09_02_2022_07_33_01;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
28_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5779624973948254 macro;0.5600148658222761 macro;0.9366111627076172 macro;;09_02_2022_08_02_49;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
29_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7301750493629772 macro;0.6582615435563075 macro;0.9639760996035702 macro;;09_02_2022_08_19_33;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
30_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6925258456541176 macro;0.6289745607187297 macro;0.9543526485527654 macro;;09_02_2022_08_35_41;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
31_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7495273490296531 macro;0.6725251028433583 macro;0.9851334868417139 macro;;09_02_2022_08_50_28;1.0;../data/abstracts.csv
32_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.922102468167558 macro;0.867866444097027 macro;0.9960700664607989 macro;;09_02_2022_09_03_21;1.0;../data/abstracts.csv
33_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.816606282464491 macro;0.7365262898377717 macro;0.9893519923364809 macro;;09_02_2022_09_29_22;1.0;../data/abstracts.csv
34_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8145843787985234 macro;0.7341326959085872 macro;0.9905526896691239 macro;;09_02_2022_09_55_50;1.0;../data/abstracts.csv
35_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8355512950473962 macro;0.7567176865707246 macro;0.9918878555831236 macro;;09_02_2022_10_09_14;1.0;../data/abstracts.csv
36_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8386245184553687 macro;0.7612013802561124 macro;0.988050146070959 macro;;09_02_2022_10_22_01;1.0;../data/abstracts.csv
37_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5063231850117096 macro;0.5289510489510489 macro;0.808955223880597 macro;;09_02_2022_10_32_05;1.0;../data/somef_data_description_test.csv
38_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7812097812097811 macro;0.7207116482040954 macro;0.8925373134328358 macro;;09_02_2022_10_39_17;1.0;../data/somef_data_description_test.csv
39_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5717393793656247 macro;0.5539108187134503 macro;0.8522388059701493 macro;;09_02_2022_10_59_31;1.0;../data/somef_data_description_test.csv
40_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6141398007649952 macro;0.578125 macro;0.9597014925373134 macro;;09_02_2022_11_19_44;1.0;../data/somef_data_description_test.csv
41_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.8079819277108433 macro;0.7272727272727273 macro;0.991044776119403 macro;;09_02_2022_11_27_20;1.0;../data/somef_data_description_test.csv
42_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.743975903614458 macro;0.6802984249792761 macro;0.8895522388059702 macro;;09_02_2022_11_34_31;1.0;../data/somef_data_description_test.csv
43_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.49729354030202827 macro;0.5291933864490219 macro;0.8739078582354619 macro;;09_02_2022_11_42_28;1.0;../data/somef_data_description.csv
44_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6981361194166639 macro;0.6322209058869989 macro;0.9600736304477457 macro;;09_02_2022_11_50_00;1.0;../data/somef_data_description.csv
45_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6652093426286975 macro;0.6085981956544623 macro;0.9547069041507869 macro;;09_02_2022_12_10_26;1.0;../data/somef_data_description.csv
