PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
0_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f3b2bdf0700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/merged_abstracts_readme_train.csv;0.7045695089963646 macro;0.673956546598056 macro;0.8530606324340005 macro;;23_02_2022_17_01_47;1.0;data/readme_test.csv
2_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f3b2bdf0700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/merged_abstracts_readme_train.csv;0.7246796336735903 macro;0.6881204663704379 macro;0.8592544241369307 macro;;23_02_2022_17_07_24;1.0;data/readme_test.csv
3_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f3b2bdf0700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/merged_abstracts_readme_train.csv;0.7196586389223774 macro;0.6845916429249763 macro;0.8608935306063243 macro;;23_02_2022_17_29_15;1.0;data/readme_test.csv
4_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f3b2bdf0700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/merged_abstracts_readme_train.csv;0.7348617153406874 macro;0.6959808398296959 macro;0.8684000580214679 macro;;23_02_2022_17_48_50;1.0;data/readme_test.csv
5_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f3b2bdf0700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];data/merged_abstracts_readme_train.csv;0.6414449152957066 macro;0.6409045590501223 macro;0.8382506527415143 macro;;23_02_2022_17_53_14;1.0;data/readme_test.csv
6_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f3b2bdf0700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];data/merged_abstracts_readme_train.csv;0.6816775465796274 macro;0.661770476364873 macro;0.8588047577603714 macro;;23_02_2022_17_57_28;1.0;data/readme_test.csv
