;PipelineID;Pipeline;train_set;validation_set;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall
0;Natural Language Processing;LR_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.23289799690246582;0.17769908905029297;0.2286698818206787;0.18627667427062988;0.18259310722351074;0.20162734985351563;0.022325515747070312;0.022648096084594727;0.03404068946838379;0.03485560417175293;0.04078555107116699;0.03093109130859375;0.7112676056338029;0.7253521126760564;0.7446808510638298;0.8156028368794326;0.6524822695035462;0.7298771351513336;0.7454545454545455;0.7457627118644068;0.9;0.9565217391304348;0.6338028169014085;0.796308362670159;0.6029411764705882;0.6470588235294118;0.5294117647058824;0.6470588235294118;0.6617647058823529;0.6176470588235293;0.6666666666666666;0.6929133858267716;0.6666666666666667;0.7719298245614036;0.6474820143884893;0.6891317116219996;60;59;69;71;47;61.2;41;44;36;44;45;42.0;27;24;32;24;23;26.0;14;15;4;2;26;12.2;0.8546617915904936;0.5384615384615384;0.603448275862069;0.5691056910569107;830;105;69;90
0;Natural Language Processing;LR_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.16278553009033203;0.1622307300567627;0.15724563598632812;0.2530851364135742;0.1495211124420166;0.17697362899780272;0.0276336669921875;0.027844905853271484;0.030002593994140625;0.05810070037841797;0.030098915100097656;0.03473615646362305;0.647887323943662;0.7535211267605634;0.75177304964539;0.8156028368794326;0.6595744680851063;0.7256717610628309;0.6551724137931034;0.7619047619047619;0.851063829787234;0.9038461538461539;0.6351351351351351;0.7614244588932777;0.5588235294117647;0.7058823529411765;0.5882352941176471;0.6911764705882353;0.6911764705882353;0.6470588235294118;0.6031746031746031;0.7328244274809159;0.6956521739130435;0.7833333333333333;0.6619718309859154;0.6953912737775623;54;59;66;68;46;58.6;38;48;40;47;47;44.0;30;20;28;21;21;24.0;20;15;7;5;27;14.8;0.829981718464351;0.475;0.6551724137931034;0.5507246376811594;794;114;60;126
0;Natural Language Processing;SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.41738128662109375;0.32672548294067383;0.3294193744659424;0.3155643939971924;0.42179131507873535;0.36217637062072755;0.03184056282043457;0.03761410713195801;0.03744983673095703;0.039232730865478516;0.026407718658447266;0.03450899124145508;0.6830985915492958;0.7253521126760564;0.7446808510638298;0.75177304964539;0.6170212765957447;0.7043851763060633;0.8108108108108109;0.8085106382978723;0.9;0.9714285714285714;0.6206896551724138;0.8222879351419337;0.4411764705882353;0.5588235294117647;0.5294117647058824;0.5;0.5294117647058824;0.5117647058823529;0.5714285714285715;0.6608695652173914;0.6666666666666667;0.6601941747572815;0.5714285714285715;0.6261175098996966;67;65;69;72;51;64.8;30;38;36;34;36;34.8;38;30;32;34;32;33.2;7;9;4;1;22;8.6;0.8619744058500914;0.5672514619883041;0.5574712643678161;0.5623188405797102;846;97;77;74
0;Natural Language Processing;SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.4686605930328369;0.4866304397583008;0.39649128913879395;0.42833542823791504;0.5157747268676758;0.4591784954071045;0.057222604751586914;0.06461071968078613;0.05397534370422363;0.06989336013793945;0.039812326431274414;0.05710287094116211;0.676056338028169;0.7464788732394366;0.7943262411347518;0.8014184397163121;0.6595744680851063;0.7355708720407551;0.6896551724137931;0.7857142857142857;0.9148936170212766;0.8571428571428571;0.6470588235294118;0.7788929511643248;0.5882352941176471;0.6470588235294118;0.6323529411764706;0.7058823529411765;0.6470588235294118;0.6441176470588236;0.6349206349206349;0.7096774193548386;0.7478260869565218;0.7741935483870968;0.6470588235294118;0.7027353026297007;56;62;69;65;49;60.2;40;44;43;48;44;43.8;28;24;25;20;24;24.2;18;12;4;8;24;13.2;0.8665447897623401;0.57;0.6551724137931034;0.6096256684491977;834;114;60;86
0;Natural Language Processing;KNN_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.17391180992126465;0.2894318103790283;0.17142844200134277;0.2663412094116211;0.16244125366210938;0.21271090507507323;0.0660398006439209;0.04037213325500488;0.05602741241455078;0.03937983512878418;0.051979780197143555;0.05075979232788086;0.6901408450704225;0.6830985915492958;0.7659574468085106;0.7304964539007093;0.6666666666666666;0.7072720007991209;0.7;0.676923076923077;0.7868852459016393;0.7586206896551724;0.6615384615384615;0.7167934948036699;0.6176470588235294;0.6470588235294118;0.7058823529411765;0.6470588235294118;0.6323529411764706;0.65;0.65625;0.6616541353383458;0.7441860465116278;0.6984126984126984;0.6466165413533834;0.6814238843232111;56;53;60;59;51;55.8;42;44;48;44;43;44.2;26;24;20;24;25;23.8;18;21;13;14;22;17.6;0.716636197440585;0.3068181818181818;0.6206896551724138;0.4106463878326997;676;108;66;244
0;Natural Language Processing;KNN_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.27202892303466797;0.27433323860168457;0.1565101146697998;0.15386652946472168;0.16989612579345703;0.20532698631286622;0.0680079460144043;0.06815147399902344;0.05721259117126465;0.04823780059814453;0.05205559730529785;0.05873308181762695;0.5985915492957746;0.704225352112676;0.75177304964539;0.7872340425531915;0.6170212765957447;0.6917690540405553;0.582089552238806;0.6805555555555556;0.7704918032786885;0.796875;0.5945945945945946;0.6849213011335289;0.5735294117647058;0.7205882352941176;0.6911764705882353;0.75;0.6470588235294118;0.6764705882352942;0.5777777777777778;0.7000000000000001;0.7286821705426356;0.7727272727272727;0.619718309859155;0.6797811061813682;46;51;59;60;43;51.8;39;49;47;51;44;46.0;29;19;21;17;24;22.0;28;23;14;13;30;21.6;0.7614259597806216;0.3644859813084112;0.6724137931034483;0.4727272727272727;716;117;57;204
0;Natural Language Processing;RandomForestClassifier_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.5589258670806885;0.5570785999298096;0.4686882495880127;0.4399433135986328;0.42261815071105957;0.48945083618164065;0.055938720703125;0.055680274963378906;0.07144403457641602;0.08864450454711914;0.08786988258361816;0.07191548347473145;0.6690140845070423;0.8098591549295775;0.8085106382978723;0.8226950354609929;0.6524822695035462;0.7525122365398061;0.6567164179104478;0.8360655737704918;0.8867924528301887;0.8028169014084507;0.6233766233766234;0.7611535938592405;0.6470588235294118;0.75;0.6911764705882353;0.8382352941176471;0.7058823529411765;0.7264705882352941;0.6518518518518519;0.7906976744186046;0.7768595041322314;0.8201438848920864;0.6620689655172415;0.7403243761624032;51;64;67;59;44;57.0;44;51;47;57;48;49.4;24;17;21;11;20;18.6;23;10;6;14;29;16.4;0.8427787934186471;0.5036231884057971;0.7988505747126436;0.6177777777777778;783;139;35;137
0;Natural Language Processing;RandomForestClassifier_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.5543763637542725;0.35660672187805176;0.5747156143188477;0.5564060211181641;0.5791609287261963;0.5242531299591064;0.0593874454498291;0.07768797874450684;0.056586265563964844;0.06607842445373535;0.05356717109680176;0.06266145706176758;0.6901408450704225;0.7887323943661971;0.7801418439716312;0.8439716312056738;0.6382978723404256;0.7482569173908701;0.7;0.8275862068965517;0.8363636363636363;0.8382352941176471;0.6103896103896104;0.7625149495534892;0.6176470588235294;0.7058823529411765;0.6764705882352942;0.8382352941176471;0.6911764705882353;0.7058823529411764;0.65625;0.7619047619047619;0.7479674796747968;0.8382352941176471;0.6482758620689656;0.7305266795532342;56;64;64;62;43;57.8;42;48;46;57;47;48.0;26;20;22;11;21;20.0;18;10;9;11;30;15.6;0.8354661791590493;0.4889705882352941;0.764367816091954;0.5964125560538116;781;133;41;139
0;Natural Language Processing;Linear_SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.4811093807220459;0.40477895736694336;0.4464912414550781;0.3698389530181885;0.49271345138549805;0.43898639678955076;0.033294677734375;0.051572322845458984;0.032190799713134766;0.034952402114868164;0.025759458541870117;0.035553932189941406;0.852112676056338;0.8450704225352113;0.851063829787234;0.8723404255319149;0.7801418439716312;0.840145839576466;0.9607843137254902;0.8382352941176471;0.9433962264150944;0.890625;0.7228915662650602;0.8711864801046584;0.7205882352941176;0.8382352941176471;0.7352941176470589;0.8382352941176471;0.8823529411764706;0.8029411764705883;0.823529411764706;0.8382352941176471;0.8264462809917356;0.8636363636363636;0.7947019867549668;0.8293098674530839;72;63;70;66;50;64.2;49;57;50;57;60;54.6;19;11;18;11;8;13.4;2;11;3;7;23;9.2;0.9241316270566727;0.745945945945946;0.7931034482758621;0.7688022284122563;873;138;36;47
0;Natural Language Processing;Linear_SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.33225512504577637;0.33885788917541504;0.3359065055847168;0.194227933883667;0.266676664352417;0.29358482360839844;0.02737116813659668;0.04322075843811035;0.04245448112487793;0.03918647766113281;0.03274273872375488;0.03699512481689453;0.9014084507042254;0.9225352112676056;0.9219858156028369;0.9361702127659575;0.7588652482269503;0.8881929877135152;0.921875;0.9014084507042254;0.9384615384615385;0.9682539682539683;0.6808510638297872;0.8821700042499039;0.8676470588235294;0.9411764705882353;0.8970588235294118;0.8970588235294118;0.9411764705882353;0.9088235294117647;0.893939393939394;0.920863309352518;0.9172932330827067;0.9312977099236641;0.7901234567901235;0.8907034206176814;69;67;69;71;43;63.8;59;64;61;61;64;61.8;9;4;7;7;4;6.2;5;7;4;2;30;9.6;0.943327239488117;0.8043478260869565;0.8505747126436781;0.8268156424581005;884;148;26;36
