;PipelineID;Pipeline;Train dataset;Validation dataset;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall
0;Sequential;LR_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;10.356397867202759;18.14525055885315;12.927677869796753;16.916415452957153;15.695634603500366;14.808275270462037;0.009527206420898438;0.002653837203979492;0.004732370376586914;0.003612995147705078;0.004391670227050781;0.0049836158752441405;0.4819277108433735;0.6987951807228916;0.5783132530120482;0.8292682926829268;0.8292682926829268;0.6835145459888333;0.484375;0.7;0.5555555555555556;0.9642857142857143;1.0;0.740843253968254;0.7560975609756098;0.6829268292682927;0.7317073170731707;0.675;0.65;0.6991463414634146;0.5904761904761905;0.6913580246913581;0.631578947368421;0.7941176470588236;0.787878787878788;0.6990819194947162;31;28;30;27;26;28.4;9;30;18;41;42;28.0;33;12;24;1;0;14.0;10;13;11;13;14;12.2;0.7599206349206349;0.07058823529411765;0.782608695652174;0.12949640287769784;18;748;237;5
0;Sequential;LR_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.05092906951904297;0.052362680435180664;0.02631354331970215;0.049567461013793945;0.07140135765075684;0.05011482238769531;0.002308368682861328;0.0022995471954345703;0.0026748180389404297;0.0054988861083984375;0.005360126495361328;0.0036283493041992187;0.5180722891566265;0.8072289156626506;0.6144578313253012;0.9024390243902439;0.7195121951219512;0.7123420511313547;0.5081967213114754;0.8048780487804879;0.5789473684210527;1.0;0.7073170731707317;0.7198678423367495;0.7560975609756098;0.8048780487804879;0.8048780487804879;0.8;0.725;0.7781707317073171;0.6078431372549019;0.8048780487804877;0.6734693877551021;0.888888888888889;0.7160493827160495;0.738225769079086;31;33;33;32;29;31.6;12;34;18;42;30;27.2;30;8;24;0;12;14.8;10;8;8;8;11;9.0;0.8779761904761905;0.13768115942028986;0.8260869565217391;0.23602484472049687;19;866;119;4
0;Sequential;SVC_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.14993834495544434;0.15625214576721191;0.17454266548156738;0.1904923915863037;0.22291779518127441;0.17882866859436036;0.03987240791320801;0.03906416893005371;0.05226540565490723;0.026360750198364258;0.023311614990234375;0.036174869537353514;0.4578313253012048;0.5783132530120482;0.5301204819277109;0.6585365853658537;0.6341463414634146;0.5717895974140464;0.46296296296296297;0.59375;0.5185185185185185;0.875;0.9166666666666666;0.6733796296296296;0.6097560975609756;0.4634146341463415;0.6829268292682927;0.35;0.275;0.476219512195122;0.5263157894736843;0.5205479452054794;0.5894736842105263;0.4999999999999999;0.4230769230769231;0.5118828683933226;25;19;28;14;11;19.4;13;29;16;40;41;27.8;29;13;26;2;1;14.2;16;22;13;26;29;21.2;0.7976190476190477;0.0867579908675799;0.8260869565217391;0.15702479338842976;19;785;200;4
0;Sequential;SVC_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.11150145530700684;0.1570279598236084;0.11579608917236328;0.13129687309265137;0.17244172096252441;0.13761281967163086;0.033426523208618164;0.033303022384643555;0.03935837745666504;0.02448272705078125;0.022418975830078125;0.030597925186157227;0.5060240963855421;0.7831325301204819;0.5662650602409639;0.8658536585365854;0.7317073170731707;0.6905965324713488;0.5;0.7948717948717948;0.5471698113207547;0.9393939393939394;0.7142857142857143;0.6991442519744406;0.7317073170731707;0.7560975609756098;0.7073170731707317;0.775;0.75;0.7440243902439024;0.594059405940594;0.7749999999999999;0.6170212765957447;0.8493150684931509;0.7317073170731706;0.7134206136205321;30;31;29;31;30;30.2;12;34;18;40;30;26.8;30;8;24;2;12;15.2;11;10;12;9;10;10.4;0.878968253968254;0.14388489208633093;0.8695652173913043;0.24691358024691357;20;866;119;3
0;Sequential;KNN_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.0014662742614746094;0.0018222332000732422;0.00118255615234375;0.001516580581665039;0.0014061927795410156;0.0014787673950195312;0.033232688903808594;0.04036998748779297;0.04120755195617676;0.03575468063354492;0.03832602500915527;0.037778186798095706;0.39759036144578314;0.6385542168674698;0.46987951807228917;0.5853658536585366;0.5;0.5182779900088158;0.38461538461538464;0.7391304347826086;0.45454545454545453;0.8;0.4782608695652174;0.571310428701733;0.36585365853658536;0.4146341463414634;0.36585365853658536;0.2;0.275;0.3242682926829269;0.37499999999999994;0.53125;0.40540540540540543;0.32000000000000006;0.34920634920634924;0.396172350922351;15;17;15;8;11;13.2;18;36;24;40;30;29.6;24;6;18;2;12;12.4;26;24;26;32;29;27.4;0.8313492063492064;0.07514450867052024;0.5652173913043478;0.1326530612244898;13;825;160;10
0;Sequential;KNN_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.0008881092071533203;0.001627206802368164;0.0017116069793701172;0.0013909339904785156;0.0013511180877685547;0.0013937950134277344;0.02059006690979004;0.022166967391967773;0.021338939666748047;0.02141094207763672;0.02044081687927246;0.021189546585083006;0.42168674698795183;0.5662650602409639;0.5783132530120482;0.6585365853658537;0.573170731707317;0.5595944754628269;0.4461538461538462;0.5490196078431373;0.546875;0.6764705882352942;0.5471698113207547;0.5531377707106065;0.7073170731707317;0.6829268292682927;0.8536585365853658;0.575;0.725;0.708780487804878;0.5471698113207548;0.6086956521739131;0.6666666666666667;0.6216216216216216;0.6236559139784946;0.6135619331522901;29;28;35;23;29;28.8;6;19;13;31;18;17.4;36;23;29;11;24;24.6;12;13;6;17;11;11.8;0.6339285714285714;0.049479166666666664;0.8260869565217391;0.09336609336609338;19;620;365;4
0;Sequential;RandomForestClassifier_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;4.135887622833252;8.865872859954834;8.297146797180176;8.877703428268433;8.887170791625977;7.812756299972534;0.319122314453125;0.02924370765686035;0.16816115379333496;0.03174400329589844;0.029997587203979492;0.11565375328063965;0.4457831325301205;0.6506024096385542;0.5542168674698795;0.7439024390243902;0.6341463414634146;0.6057302380252718;0.46153846153846156;0.625;0.5344827586206896;0.8518518518518519;0.625;0.6195746144022006;0.7317073170731707;0.7317073170731707;0.7560975609756098;0.575;0.625;0.6839024390243903;0.5660377358490567;0.6741573033707865;0.6262626262626262;0.6865671641791045;0.625;0.6356049659323147;30;30;31;23;25;27.8;7;24;15;38;27;22.2;35;18;27;4;15;19.8;11;11;10;17;15;12.8;0.6339285714285714;0.049479166666666664;0.8260869565217391;0.09336609336609338;19;620;365;4
0;Sequential;RandomForestClassifier_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.5145425796508789;0.6214780807495117;0.597853422164917;0.6304538249969482;0.6611237525939941;0.60509033203125;0.04043102264404297;0.033812522888183594;0.03773832321166992;0.024301767349243164;0.013123035430908203;0.02988133430480957;0.5060240963855421;0.5180722891566265;0.6024096385542169;0.7804878048780488;0.6829268292682927;0.6179841316485454;0.5;0.509090909090909;0.5714285714285714;0.8666666666666667;0.675;0.6244372294372293;0.7560975609756098;0.6829268292682927;0.7804878048780488;0.65;0.675;0.7089024390243903;0.6019417475728155;0.5833333333333334;0.6597938144329897;0.7428571428571429;0.675;0.6525852076392562;31;28;32;26;27;28.8;11;15;18;38;29;22.2;31;27;24;4;13;19.8;10;13;9;14;13;11.8;0.7063492063492064;0.05825242718446602;0.782608695652174;0.10843373493975904;18;694;291;5
0;Sequential;Linear_SVC_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.17702484130859375;0.15435457229614258;0.1520066261291504;0.2386767864227295;0.1605820655822754;0.1765289783477783;0.005709648132324219;0.006022930145263672;0.0048863887786865234;0.004730701446533203;0.004614591598510742;0.005192852020263672;0.4819277108433735;0.6746987951807228;0.5662650602409639;0.8048780487804879;0.6829268292682927;0.6421392888627682;0.4838709677419355;0.6666666666666666;0.5490196078431373;0.9615384615384616;0.675;0.6672191407580401;0.7317073170731707;0.6829268292682927;0.6829268292682927;0.625;0.675;0.6795121951219512;0.5825242718446603;0.674698795180723;0.6086956521739131;0.7575757575757575;0.675;0.6596988953550108;30;28;28;25;27;27.6;10;28;19;41;29;25.4;32;14;23;1;13;16.6;11;13;13;15;13;13.0;0.7142857142857143;0.0627062706270627;0.8260869565217391;0.1165644171779141;19;701;284;4
0;Sequential;Linear_SVC_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.008986949920654297;0.011624574661254883;0.007446765899658203;0.009206771850585938;0.0076711177825927734;0.008987236022949218;0.004477024078369141;0.0038940906524658203;0.003876209259033203;0.002573728561401367;0.002550840377807617;0.0034743785858154298;0.5060240963855421;0.7590361445783133;0.6024096385542169;0.8170731707317073;0.6829268292682927;0.6734939759036145;0.5;0.7560975609756098;0.5740740740740741;0.8571428571428571;0.6521739130434783;0.6678976810472038;0.7317073170731707;0.7560975609756098;0.7560975609756098;0.75;0.75;0.748780487804878;0.594059405940594;0.7560975609756099;0.6526315789473683;0.7999999999999999;0.6976744186046512;0.7000925928936447;30;31;31;30;30;30.4;12;32;19;37;26;25.2;30;10;23;5;16;16.8;11;10;10;10;10;10.2;0.8511904761904762;0.1242603550295858;0.9130434782608695;0.21875;21;837;148;2
