PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Audio_Preprocessed_Structures_Random_Undersamples;LR_Count_Vectors_RandomUnder;0.6896341463414635;0.7185964912280702;0.6385714285714286;0.6722125314808242;0.6496478873239436;0.9927140255009107;0.6491959499702203;0.7850198055455527;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;LR_TFIDF_RandomUnder;0.7584146341463415;0.7208137035378415;0.8523809523809524;0.7787705085569046;0.8767605633802817;0.9932840832773674;0.8808814770696843;0.9337121212121212;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SVC_Count_Vectors_RandomUnder;0.5907317073170731;0.6885714285714286;0.29380952380952385;0.40031695060158057;0.3421361502347418;0.9982142857142857;0.33293627159023226;0.49933005806163466;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SVC_TFIDF_RandomUnder;0.748658536585366;0.687955135335558;0.9199999999999999;0.7859664145378431;0.937793427230047;0.9924859110832811;0.9440142942227516;0.9676434676434676;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;KNN_Count_Vectors_RandomUnder;0.5171951219512195;0.5702020202020203;0.1580952380952381;0.22995799460973326;0.2576291079812207;0.9952153110047847;0.24776652769505658;0.39675727229375296;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;KNN_TFIDF_RandomUnder;0.6403658536585366;0.7646464646464647;0.4128571428571428;0.5285099846390169;0.4982394366197183;0.9963855421686747;0.4925550923168553;0.6592267835791152;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;RandomForestClassifier_Count_Vectors_RandomUnder;0.6407317073170731;0.6746212121212121;0.5428571428571429;0.5881977671451355;0.5733568075117371;0.9917355371900827;0.5717689100655152;0.7253494522100491;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;RandomForestClassifier_TFIDF_RandomUnder;0.655;0.690017518713171;0.5995238095238096;0.6327009481485124;0.6901408450704225;0.9931448157669237;0.6902918403811793;0.814476458186929;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SGDClassifier_Count_Vectors_RandomUnder;0.6702439024390243;0.6843466295747895;0.6095238095238096;0.6387186666256434;0.6965962441314554;0.9923728813559322;0.6974389517569982;0.8191675410982862;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SGDClassifier_TFIDF_RandomUnder;0.6648780487804877;0.645410972469796;0.7157142857142856;0.674503300925864;0.6643192488262911;0.9955237242614146;0.6622989874925551;0.7954220314735336;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SVC_Count_Vectors_RandomUnder;0.6849999999999999;0.7185695187165775;0.6195238095238096;0.6616654248233195;0.6085680751173709;0.9912621359223301;0.6081000595592615;0.7537836840162423;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SVC_TFIDF_RandomUnder;0.7092682926829269;0.7050096961861668;0.7252380952380952;0.7118146172228886;0.8221830985915493;0.9928366762177651;0.8254913639070875;0.9014634146341464;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SVC_Count_Vectors_RandomUnder;0.6897560975609756;0.6536996336996337;0.8128571428571428;0.7243726891143305;0.8744131455399061;0.9932659932659933;0.878499106611078;0.9323640960809101;somef_data_train.csv;somef_data_test.csv
Audio_Preprocessed_Structures_Random_Undersamples;SVC_TFIDF_RandomUnder;0.6752439024390244;0.7705128205128204;0.5109523809523809;0.6024522536287241;0.6144366197183099;0.996116504854369;0.6110780226325193;0.7574750830564785;somef_data_train.csv;somef_data_test.csv
Computer Vision_Preprocessed_Structures_Random_Undersamples;LR_Count_Vectors_RandomUnder;0.7589075335713815;0.7172126708714518;0.5828943868050013;0.6349218584544583;0.6338028169014085;0.7953736654804271;0.4675732217573222;0.5889328063241106;somef_data_train.csv;somef_data_test.csv
Computer Vision_Preprocessed_Structures_Random_Undersamples;LR_TFIDF_RandomUnder;0.7693787377598633;0.8030930951863761;0.5035256560724848;0.6012365614894423;0.6426056338028169;0.8683651804670913;0.42782426778242677;0.5732305536089699;somef_data_train.csv;somef_data_test.csv
Computer Vision_Preprocessed_Structures_Random_Undersamples;SVC_Count_Vectors_RandomUnder;0.7139102718569957;0.8406756552506369;0.28197893682612707;0.41321343514796427;0.5686619718309859;0.9047619047619048;0.2583682008368201;0.40195280716029297;somef_data_train.csv;somef_data_test.csv
Computer Vision_Preprocessed_Structures_Random_Undersamples;SVC_TFIDF_RandomUnder;0.7656095423777082;0.7950904349945818;0.49735067211242034;0.5982379897363683;0.6426056338028169;0.8779956427015251;0.4215481171548117;0.5696113074204947;somef_data_train.csv;somef_data_test.csv
Computer Vision_Preprocessed_Structures_Random_Undersamples;KNN_Count_Vectors_RandomUnder;0.6904615654231199;0.6253877911748419;0.4262413345226359;0.5013462622091407;0.5710093896713615;0.7378435517970402;0.36506276150627615;0.4884534639608118;somef_data_train.csv;somef_data_test.csv
Computer Vision_Preprocessed_Structures_Random_Undersamples;KNN_TFIDF_RandomUnder;0.6965252250870775;0.760870746931701;0.272940237547533;0.39797657795914904;0.54518779342723;0.8175438596491228;0.24372384937238495;0.3755036261079775;somef_data_train.csv;somef_data_test.csv
