PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
1_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f5475c901f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/readme_train.csv;0.5440340909090909 macro;0.5416019946742432 macro;0.8374629519857736 macro;;22_02_2022_20_53_29;1.0;data/readme_test.csv
2_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f5475c901f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/readme_train.csv;0.770018496894795 macro;0.6932453567937439 macro;0.968737403675163 macro;;22_02_2022_20_58_44;1.0;data/readme_test.csv
3_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f5475c901f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/readme_train.csv;0.4686046761933 macro;0.5224012978871444 macro;0.8084054534676941 macro;;22_02_2022_21_03_42;1.0;data/readme_test.csv
4_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f5475c901f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/readme_train.csv;0.7036143501764733 macro;0.6379403433254196 macro;0.94221695317131 macro;;22_02_2022_21_34_39;1.0;data/readme_test.csv
5_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f5475c901f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];data/readme_train.csv;0.541976370017649 macro;0.5449640287769784 macro;0.9250148192056906 macro;;22_02_2022_22_05_41;1.0;data/readme_test.csv
6_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f5475c901f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];data/readme_train.csv;0.5746262207242243 macro;0.5576387885791324 macro;0.9257617071724955 macro;;22_02_2022_22_10_37;1.0;data/readme_test.csv
