;PipelineID;Pipeline;train_set;validation_set;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall
0;Audio;SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.07725906372070312;0.07692837715148926;0.06478095054626465;0.05544686317443848;0.06596255302429199;0.0680755615234375;0.012171030044555664;0.015185117721557617;0.006410360336303711;0.008064746856689453;0.016643524169921875;0.011694955825805663;0.9411764705882353;0.9411764705882353;0.8235294117647058;0.8235294117647058;0.7647058823529411;0.8588235294117647;0.8888888888888888;1.0;0.7777777777777778;1.0;0.8333333333333334;0.9;1.0;0.875;0.875;0.625;0.625;0.8;0.9411764705882353;0.9333333333333333;0.823529411764706;0.7692307692307693;0.7142857142857143;0.8363111398405516;8;9;7;9;8;8.2;8;7;7;5;5;6.4;0;1;1;3;3;1.6;1;0;2;0;1;0.8;0.9561915887850467;0.2222222222222222;0.8;0.3478260869565218;1617;20;5;70
0;Audio;KNN_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.02946758270263672;0.016743898391723633;0.031588077545166016;0.02633070945739746;0.014829158782958984;0.02379188537597656;0.024385452270507812;0.020589113235473633;0.026491880416870117;0.021733999252319336;0.019387006759643555;0.02251749038696289;0.7058823529411765;0.6470588235294118;0.5882352941176471;0.7058823529411765;0.5882352941176471;0.6470588235294119;1.0;0.75;1.0;1.0;1.0;0.95;0.375;0.375;0.125;0.375;0.125;0.275;0.5454545454545454;0.5;0.2222222222222222;0.5454545454545454;0.2222222222222222;0.4070707070707071;9;8;9;9;9;8.8;3;3;1;3;1;2.2;5;5;7;5;7;5.8;0;1;0;0;0;0.2;0.8966121495327103;0.036585365853658534;0.24;0.06349206349206349;1529;6;19;158
0;Audio;KNN_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.01783466339111328;0.030592679977416992;0.018544912338256836;0.029925107955932617;0.028525829315185547;0.025084638595581056;0.016366243362426758;0.023836135864257812;0.014024972915649414;0.019115209579467773;0.02477121353149414;0.01962275505065918;0.5294117647058824;0.7647058823529411;0.6470588235294118;0.5882352941176471;0.5882352941176471;0.6235294117647059;0.5;0.6666666666666666;0.5714285714285714;0.5384615384615384;0.5333333333333333;0.5619780219780219;1.0;1.0;1.0;0.875;1.0;0.975;0.6666666666666666;0.8;0.7272727272727273;0.6666666666666667;0.6956521739130436;0.7112516469038209;1;5;3;3;2;2.8;8;8;8;7;8;7.8;0;0;0;1;0;0.2;8;4;6;6;7;6.2;0.3510514018691589;0.021164021164021163;0.96;0.04141501294219154;577;24;1;1110
0;Audio;RandomForestClassifier_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.21450281143188477;0.22066259384155273;0.22771811485290527;0.2188408374786377;0.1884152889251709;0.21402792930603026;0.047432899475097656;0.030488967895507812;0.03575253486633301;0.027920961380004883;0.03559684753417969;0.03543844223022461;0.9411764705882353;0.8235294117647058;0.7058823529411765;0.8235294117647058;0.6470588235294118;0.788235294117647;1.0;0.8571428571428571;0.8;0.7777777777777778;0.75;0.836984126984127;0.875;0.75;0.5;0.875;0.375;0.675;0.9333333333333333;0.7999999999999999;0.6153846153846154;0.823529411764706;0.5;0.734449472096531;9;8;8;7;8;8.0;7;6;4;7;3;5.4;1;2;4;1;5;2.6;0;1;1;2;1;1.0;0.8095794392523364;0.050746268656716415;0.68;0.09444444444444446;1369;17;8;318
0;Audio;RandomForestClassifier_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.2171478271484375;0.20560956001281738;0.22244477272033691;0.2126297950744629;0.23048138618469238;0.21766266822814942;0.02717304229736328;0.05482602119445801;0.026479482650756836;0.026095151901245117;0.03104114532470703;0.03312296867370605;1.0;0.8235294117647058;0.7647058823529411;0.7058823529411765;0.7058823529411765;0.8;1.0;0.8571428571428571;0.8333333333333334;0.8;0.8;0.858095238095238;1.0;0.75;0.625;0.5;0.5;0.675;1.0;0.7999999999999999;0.7142857142857143;0.6153846153846154;0.6153846153846154;0.7490109890109891;9;8;8;8;8;8.2;8;6;5;4;4;5.4;0;2;3;4;4;2.6;0;1;1;1;1;0.8;0.8288551401869159;0.06209150326797386;0.76;0.1148036253776435;1400;19;6;287
0;Audio;Linear_SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.05505633354187012;0.055676937103271484;0.05347013473510742;0.05529618263244629;0.05504441261291504;0.05490880012512207;0.011766910552978516;0.011468648910522461;0.005764961242675781;0.011838436126708984;0.01256704330444336;0.01068120002746582;0.8823529411764706;0.7647058823529411;0.8823529411764706;0.8235294117647058;0.7647058823529411;0.8235294117647058;0.875;1.0;1.0;1.0;0.8333333333333334;0.9416666666666667;0.875;0.5;0.75;0.625;0.625;0.675;0.875;0.6666666666666666;0.8571428571428571;0.7692307692307693;0.7142857142857143;0.7764652014652015;8;9;9;9;8;8.6;7;4;6;5;5;5.4;1;4;2;3;3;2.6;1;0;0;0;1;0.4;0.9188084112149533;0.125;0.76;0.21468926553672316;1554;19;6;133
0;Audio;Linear_SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.05229306221008301;0.064117431640625;0.05129361152648926;0.05716514587402344;0.061028480529785156;0.05717954635620117;0.017332792282104492;0.01521921157836914;0.011651754379272461;0.013159751892089844;0.01690840721130371;0.01485438346862793;0.7058823529411765;0.9411764705882353;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.6153846153846154;0.8888888888888888;0.7272727272727273;0.8571428571428571;0.8571428571428571;0.7891663891663893;1.0;1.0;1.0;0.75;0.75;0.9;0.761904761904762;0.9411764705882353;0.8421052631578948;0.7999999999999999;0.7999999999999999;0.8290372991301783;4;8;6;8;8;6.8;8;8;8;6;6;7.2;0;0;0;2;2;0.8;5;1;3;1;1;2.2;0.9252336448598131;0.14482758620689656;0.84;0.24705882352941178;1563;21;4;124
0;Computer Vision;LR_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.4326410293579102;1.1918449401855469;1.2170774936676025;1.52413010597229;1.498641014099121;1.3728669166564942;0.19553136825561523;0.1916053295135498;0.2123720645904541;0.15549325942993164;0.1702864170074463;0.1850576877593994;0.8273684210526315;0.9177215189873418;0.9430379746835443;0.9725738396624473;0.9261603375527426;0.9173724183877414;0.7989690721649485;0.9101796407185628;0.9525316455696202;0.9747634069400631;0.918918918918919;0.9110725368624228;0.9872611464968153;0.9712460063897763;0.9616613418530351;0.9840764331210191;0.9745222929936306;0.9757534441708552;0.8831908831908832;0.9397217928902627;0.9570747217806042;0.9793977812995246;0.9459041731066461;0.9410578704535842;83;131;146;152;133;129.0;310;304;301;309;306;306.0;4;9;12;5;8;7.6;78;30;15;8;27;31.6;0.7085280373831776;0.605857740585774;0.9627659574468085;0.7437082691319978;489;724;28;471
0;Computer Vision;LR_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;1.2240650653839111;0.730008602142334;1.1560297012329102;0.8126499652862549;1.1760766506195068;1.0197659969329833;0.15072369575500488;0.2862846851348877;0.17769265174865723;0.2176830768585205;0.10887646675109863;0.18825211524963378;0.76;0.8966244725738397;0.9367088607594937;0.9620253164556962;0.890295358649789;0.8891308016877637;0.7347417840375586;0.8707865168539326;0.9174041297935103;0.9539877300613497;0.861878453038674;0.8677597227570051;0.9968152866242038;0.9904153354632588;0.9936102236421726;0.9904458598726115;0.9936305732484076;0.9929834557701309;0.845945945945946;0.9267563527653214;0.9539877300613496;0.9718749999999999;0.923076923076923;0.924328390369908;48;115;133;145;110;110.2;313;310;311;311;312;311.4;1;3;2;3;2;2.2;113;46;28;15;50;50.4;0.6927570093457944;0.5904;0.9813829787234043;0.7372627372627373;448;738;14;512
0;Computer Vision;SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;15.77745509147644;16.558058500289917;17.29962944984436;16.61697506904602;16.650696992874146;16.580563020706176;0.7683029174804688;0.7878687381744385;0.8779754638671875;0.8914780616760254;0.9206385612487793;0.8492527484893799;0.7389473684210527;0.8523206751054853;0.8839662447257384;0.869198312236287;0.8481012658227848;0.8385067732622696;0.7178899082568807;0.8222811671087533;0.8603351955307262;0.8387096774193549;0.8167539267015707;0.8111939750034572;0.9968152866242038;0.9904153354632588;0.9840255591054313;0.9936305732484076;0.9936305732484076;0.9917034655379418;0.8346666666666667;0.8985507246376812;0.9180327868852458;0.9096209912536444;0.896551724137931;0.8914845787162339;38;94;111;100;90;86.6;313;310;308;312;312;311.0;1;3;5;2;2;2.6;123;67;50;60;70;74.0;0.6425233644859814;0.5525525525525525;0.9787234042553191;0.7063339731285989;364;736;16;596
0;Computer Vision;SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;22.783665657043457;22.0325288772583;22.437941074371338;23.426730155944824;23.39461660385132;22.81509647369385;0.8654530048370361;1.232480764389038;1.0728371143341064;0.8500106334686279;0.8804922103881836;0.9802547454833984;0.7789473684210526;0.919831223628692;0.9493670886075949;0.9662447257383966;0.9177215189873418;0.9064223850766157;0.7518072289156627;0.8985507246376812;0.939209726443769;0.9627329192546584;0.8962536023054755;0.8897108403114494;0.9936305732484076;0.9904153354632588;0.987220447284345;0.9872611464968153;0.9904458598726115;0.9897946724730875;0.8559670781893004;0.9422492401215805;0.9626168224299065;0.9748427672955974;0.9409984871406958;0.9353348790354161;58;126;141;148;124;119.4;312;310;309;310;311;310.4;2;3;4;4;3;3.2;103;35;20;12;36;41.2;0.7009345794392523;0.5972447325769854;0.9800531914893617;0.742195367573011;463;737;15;497
0;Computer Vision;KNN_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.8939492702484131;1.057511568069458;1.0361087322235107;1.091888189315796;0.9404239654541016;1.0039763450622559;0.3157646656036377;0.30774950981140137;0.34128808975219727;0.28429174423217773;0.2839972972869873;0.30661826133728026;0.6989473684210527;0.7109704641350211;0.79957805907173;0.8312236286919831;0.7763713080168776;0.7634181656673328;0.6887417218543046;0.6973094170403588;0.7752525252525253;0.8046875;0.7549019607843137;0.7441786249863005;0.9936305732484076;0.9936102236421726;0.9808306709265175;0.9840764331210191;0.9808917197452229;0.9866079241366679;0.8135593220338984;0.8194993412384717;0.8660084626234132;0.8853868194842407;0.8531855955678671;0.8475279081895781;20;26;72;85;60;52.6;312;311;307;309;308;309.4;2;2;6;5;6;4.2;141;135;89;75;100;108.0;0.6127336448598131;0.532129963898917;0.9800531914893617;0.6897519887693028;312;737;15;648
0;Computer Vision;KNN_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;1.0208094120025635;0.583444356918335;0.93212890625;1.0222814083099365;0.9929370880126953;0.910320234298706;0.258899450302124;0.2710840702056885;0.30113935470581055;0.26668834686279297;0.2463667392730713;0.26883559226989745;0.7305263157894737;0.9008438818565401;0.9345991561181435;0.9556962025316456;0.8755274261603375;0.879438596491228;0.7113636363636363;0.8778409090909091;0.9221556886227545;0.9480122324159022;0.8551532033426184;0.8629051339671641;0.9968152866242038;0.987220447284345;0.9840255591054313;0.9872611464968153;0.9777070063694268;0.9866058891760444;0.830238726790451;0.9293233082706767;0.9520865533230295;0.967238689547582;0.9123328380386329;0.9182440231940745;34;118;135;143;108;107.6;313;309;308;310;307;309.4;1;4;5;4;7;4.2;127;43;26;17;52;53.0;0.6869158878504673;0.5853080568720379;0.9853723404255319;0.734390485629336;435;741;11;525
0;Computer Vision;RandomForestClassifier_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.8303210735321045;1.8808419704437256;1.8207440376281738;1.5650436878204346;1.9222452640533447;1.8038392066955566;0.28556299209594727;0.2759542465209961;0.26106834411621094;0.2443850040435791;0.23417377471923828;0.26022887229919434;0.7473684210526316;0.9177215189873418;0.9472573839662447;0.9704641350210971;0.8966244725738397;0.895887186320231;0.7266355140186916;0.8982558139534884;0.9363636363636364;0.9658385093167702;0.8774928774928775;0.8809172702290928;0.9904458598726115;0.987220447284345;0.987220447284345;0.9904458598726115;0.9808917197452229;0.9872448668118272;0.8382749326145552;0.9406392694063928;0.9611197511664075;0.9779874213836478;0.9263157894736843;0.9288674328089375;44;126;140;149;117;115.2;311;309;309;311;308;309.6;3;4;4;3;6;4.0;117;35;21;11;43;45.4;0.6968457943925234;0.5944849959448499;0.9747340425531915;0.7385390428211586;460;733;19;500
0;Computer Vision;RandomForestClassifier_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;1.8744728565216064;1.5123193264007568;1.8893191814422607;1.6464741230010986;1.9826457500457764;1.7810462474823;0.17415213584899902;0.2696051597595215;0.18032193183898926;0.24747705459594727;0.13501906394958496;0.2013150691986084;0.7389473684210527;0.9135021097046413;0.9493670886075949;0.9704641350210971;0.8881856540084389;0.892093271152565;0.7209302325581395;0.8908045977011494;0.933933933933934;0.9658385093167702;0.8676056338028169;0.875822581462562;0.9872611464968153;0.9904153354632588;0.9936102236421726;0.9904458598726115;0.9808917197452229;0.9885248570440162;0.8333333333333333;0.9379727685325265;0.9628482972136223;0.9779874213836478;0.9207772795216741;0.9265838199969607;41;123;139;149;113;113.0;310;310;311;311;308;310.0;4;3;2;3;6;3.6;120;38;22;11;47;47.6;0.6886682242990654;0.5876701361088871;0.976063829787234;0.7336331834082959;445;734;18;515
0;Computer Vision;Linear_SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.4257009029388428;1.4900853633880615;1.5430982112884521;1.845059871673584;1.6927804946899414;1.5993449687957764;0.21605300903320312;0.22414135932922363;0.1868588924407959;0.2002866268157959;0.19620990753173828;0.20470995903015138;0.8126315789473684;0.9113924050632911;0.9261603375527426;0.9514767932489452;0.8987341772151899;0.9000790584055075;0.7862595419847328;0.8997050147492626;0.939873417721519;0.9422492401215805;0.884393063583815;0.8904960556321819;0.9840764331210191;0.9744408945686901;0.9488817891373802;0.9872611464968153;0.9745222929936306;0.9738365112635069;0.8741159830268741;0.9355828220858895;0.9443561208267092;0.9642301710730949;0.9272727272727272;0.9291115648570589;77;127;142;141;120;121.4;309;305;297;310;306;305.4;5;8;16;4;8;8.2;84;34;19;19;40;39.2;0.7032710280373832;0.6016666666666667;0.9601063829787234;0.7397540983606558;482;722;30;478
0;Computer Vision;Linear_SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;1.1934747695922852;1.2986440658569336;1.3306739330291748;1.1874139308929443;1.1854279041290283;1.2391269207000732;0.2182629108428955;0.22122430801391602;0.2290968894958496;0.16511106491088867;0.2045445442199707;0.2076479434967041;0.8357894736842105;0.9556962025316456;0.9535864978902954;0.9683544303797469;0.9388185654008439;0.9304490339773483;0.8121693121693122;0.9620253164556962;0.9739413680781759;0.9869706840390879;0.9384615384615385;0.9347136438407622;0.9777070063694268;0.9712460063897763;0.9552715654952076;0.964968152866242;0.9713375796178344;0.9681060621476976;0.8872832369942197;0.9666136724960255;0.9645161290322579;0.9758454106280192;0.9546165884194052;0.9497750075139855;90;149;153;156;140;137.6;307;304;299;303;305;303.6;7;9;14;11;9;10.0;71;12;8;4;20;23.0;0.7167056074766355;0.6132315521628499;0.961436170212766;0.7488348006214397;504;723;29;456
0;Graphs;LR_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.11846208572387695;0.15915203094482422;0.17581439018249512;0.10981488227844238;0.1682872772216797;0.14630613327026368;0.013919591903686523;0.0266573429107666;0.02616405487060547;0.017120838165283203;0.02269601821899414;0.021311569213867187;0.9069767441860465;0.9534883720930233;0.9069767441860465;0.7906976744186046;0.8604651162790697;0.8837209302325582;1.0;1.0;0.8695652173913043;0.7307692307692307;0.9411764705882353;0.908302183749754;0.8095238095238095;0.9047619047619048;0.9523809523809523;0.9047619047619048;0.7619047619047619;0.8666666666666668;0.8947368421052632;0.9500000000000001;0.909090909090909;0.8085106382978723;0.8421052631578947;0.8808887305303879;22;22;19;15;21;19.8;17;19;20;19;16;18.2;4;2;1;2;5;2.8;0;0;3;7;1;2.2;0.9509345794392523;0.24509803921568626;0.78125;0.3731343283582089;1603;25;7;77
0;Graphs;LR_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.12299633026123047;0.09497594833374023;0.13252878189086914;0.1307969093322754;0.09463262557983398;0.11518611907958984;0.022413015365600586;0.02579641342163086;0.02941751480102539;0.02941751480102539;0.017989635467529297;0.025006818771362304;0.9534883720930233;0.9069767441860465;0.9767441860465116;0.9302325581395349;0.8604651162790697;0.9255813953488371;0.9523809523809523;0.9473684210526315;1.0;0.9090909090909091;1.0;0.9617680565048985;0.9523809523809523;0.8571428571428571;0.9523809523809523;0.9523809523809523;0.7142857142857143;0.8857142857142858;0.9523809523809523;0.9;0.975609756097561;0.9302325581395349;0.8333333333333333;0.9183113199902764;21;21;22;20;22;21.2;20;18;20;20;15;18.6;1;3;1;1;6;2.4;1;1;0;2;0;0.8;0.9848130841121495;0.5576923076923077;0.90625;0.6904761904761905;1657;29;3;23
0;Graphs;SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.3068549633026123;0.3425474166870117;0.36916613578796387;0.2867856025695801;0.2764129638671875;0.31635341644287107;0.01744699478149414;0.03786516189575195;0.022049903869628906;0.030405521392822266;0.018644094467163086;0.02528233528137207;0.8604651162790697;0.8837209302325582;0.8837209302325582;0.7906976744186046;0.7674418604651163;0.8372093023255814;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;0.7619047619047619;0.7619047619047619;0.5714285714285714;0.5238095238095238;0.6666666666666666;0.8333333333333333;0.8648648648648648;0.8648648648648648;0.7272727272727273;0.6875000000000001;0.795567158067158;22;22;22;22;22;22.0;15;16;16;12;11;14.0;6;5;5;9;10;7.0;0;0;0;0;0;0.0;0.985981308411215;0.6333333333333333;0.59375;0.6129032258064516;1669;19;13;11
0;Graphs;SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.2879939079284668;0.2902262210845947;0.29149436950683594;0.22282934188842773;0.26793718338012695;0.2720962047576904;0.02726268768310547;0.03304290771484375;0.03166532516479492;0.019573211669921875;0.018896102905273438;0.02608804702758789;0.9534883720930233;0.9069767441860465;0.9534883720930233;0.9534883720930233;0.8604651162790697;0.9255813953488372;0.9523809523809523;0.9473684210526315;1.0;0.9523809523809523;0.9411764705882353;0.9586613592805543;0.9523809523809523;0.8571428571428571;0.9047619047619048;0.9523809523809523;0.7619047619047619;0.8857142857142856;0.9523809523809523;0.9;0.9500000000000001;0.9523809523809523;0.8421052631578947;0.9193734335839598;21;21;22;21;21;21.2;20;18;19;20;16;18.6;1;3;2;1;5;2.4;1;1;0;1;1;0.8;0.9853971962616822;0.5686274509803921;0.90625;0.6987951807228915;1658;29;3;22
0;Graphs;KNN_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.08084535598754883;0.07690858840942383;0.08071541786193848;0.07864093780517578;0.08139204978942871;0.07970046997070312;0.03837418556213379;0.039629459381103516;0.04071450233459473;0.041656494140625;0.04261350631713867;0.04059762954711914;0.7906976744186046;0.8372093023255814;0.7906976744186046;0.6976744186046512;0.6976744186046512;0.7627906976744185;1.0;0.7692307692307693;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8538461538461538;0.5714285714285714;0.9523809523809523;0.7142857142857143;0.47619047619047616;0.47619047619047616;0.6380952380952382;0.7272727272727273;0.8510638297872339;0.7692307692307692;0.6060606060606061;0.6060606060606061;0.7119377076823884;22;16;19;20;20;19.4;12;20;15;10;10;13.4;9;1;6;11;11;7.6;0;6;3;2;2;2.6;0.9030373831775701;0.10119047619047619;0.53125;0.17;1529;17;15;151
0;Graphs;KNN_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.08073067665100098;0.07601046562194824;0.07617735862731934;0.07607698440551758;0.07715988159179688;0.0772310733795166;0.030514001846313477;0.03350973129272461;0.03528094291687012;0.03451228141784668;0.030293941497802734;0.032822179794311526;0.9302325581395349;0.8837209302325582;0.7674418604651163;0.627906976744186;0.7209302325581395;0.7860465116279071;0.875;0.8333333333333334;0.6774193548387096;0.5675675675675675;0.6551724137931034;0.7216985339065427;1.0;0.9523809523809523;1.0;1.0;0.9047619047619048;0.9714285714285715;0.9333333333333333;0.888888888888889;0.8076923076923077;0.7241379310344828;0.7599999999999999;0.8228104921898026;19;18;12;6;12;13.4;21;20;21;21;19;20.4;0;1;0;0;2;0.6;3;4;10;16;10;8.6;0.802570093457944;0.08423913043478261;0.96875;0.15499999999999997;1343;31;1;337
0;Graphs;RandomForestClassifier_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.22046613693237305;0.28179478645324707;0.2874484062194824;0.28674840927124023;0.3066823482513428;0.2766280174255371;0.05351758003234863;0.033704280853271484;0.030041933059692383;0.03042769432067871;0.0635216236114502;0.04224262237548828;0.9767441860465116;0.9069767441860465;0.813953488372093;0.9302325581395349;0.7674418604651163;0.8790697674418604;1.0;0.8695652173913043;0.7241379310344828;0.9090909090909091;0.7894736842105263;0.8584535483454445;0.9523809523809523;0.9523809523809523;1.0;0.9523809523809523;0.7142857142857143;0.9142857142857143;0.975609756097561;0.909090909090909;0.8400000000000001;0.9302325581395349;0.7500000000000001;0.880986644665601;22;19;14;20;18;18.6;20;20;21;20;15;19.2;1;1;0;1;6;1.8;0;3;8;2;4;3.4;0.9608644859813084;0.2988505747126437;0.8125;0.4369747899159664;1619;26;6;61
0;Graphs;RandomForestClassifier_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.35363078117370605;0.33116912841796875;0.2988619804382324;0.29940295219421387;0.34956955909729004;0.3265268802642822;0.04301166534423828;0.06383538246154785;0.07156181335449219;0.04608321189880371;0.07406163215637207;0.05971074104309082;0.9534883720930233;0.8372093023255814;0.7906976744186046;0.813953488372093;0.8604651162790697;0.8511627906976745;0.9523809523809523;0.7916666666666666;0.7307692307692307;0.76;0.8571428571428571;0.8183919413919414;0.9523809523809523;0.9047619047619048;0.9047619047619048;0.9047619047619048;0.8571428571428571;0.9047619047619048;0.9523809523809523;0.8444444444444444;0.8085106382978723;0.8260869565217391;0.8571428571428571;0.8577131697575731;21;17;15;16;19;17.6;20;19;19;19;18;19.0;1;2;2;2;3;2.0;1;5;7;6;3;4.4;0.9380841121495327;0.20161290322580644;0.78125;0.3205128205128205;1581;25;7;99
0;Graphs;Linear_SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.11989235877990723;0.08816814422607422;0.07689952850341797;0.08716297149658203;0.1244347095489502;0.09931154251098633;0.02417922019958496;0.023640871047973633;0.015850305557250977;0.014798164367675781;0.02652740478515625;0.02099919319152832;0.8837209302325582;0.8837209302325582;0.8604651162790697;0.813953488372093;0.8372093023255814;0.8558139534883722;1.0;0.9;0.8571428571428571;0.76;1.0;0.9034285714285714;0.7619047619047619;0.8571428571428571;0.8571428571428571;0.9047619047619048;0.6666666666666666;0.8095238095238095;0.8648648648648648;0.8780487804878048;0.8571428571428571;0.8260869565217391;0.8;0.8452286918034533;22;20;19;16;22;19.8;16;18;18;19;14;17.0;5;3;3;2;7;4.0;0;2;3;6;0;2.2;0.9626168224299065;0.2894736842105263;0.6875;0.4074074074074074;1626;22;10;54
0;Graphs;Linear_SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.0667123794555664;0.11736941337585449;0.06344985961914062;0.11420106887817383;0.12193632125854492;0.09673380851745605;0.014180421829223633;0.025169849395751953;0.015106201171875;0.02317643165588379;0.021183490753173828;0.01976327896118164;0.9767441860465116;0.9069767441860465;0.9534883720930233;0.813953488372093;0.8372093023255814;0.8976744186046511;0.9545454545454546;0.9473684210526315;0.9523809523809523;0.7407407407407407;0.85;0.8890071137439557;1.0;0.8571428571428571;0.9523809523809523;0.9523809523809523;0.8095238095238095;0.9142857142857143;0.9767441860465117;0.9;0.9523809523809523;0.8333333333333334;0.8292682926829269;0.8983453528887448;21;21;21;15;19;19.4;21;18;20;20;17;19.2;0;3;1;1;4;1.8;1;1;1;7;3;2.6;0.981892523364486;0.5087719298245614;0.90625;0.651685393258427;1652;29;3;28
0;Reinforcement Learning;LR_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.38660216331481934;0.28932690620422363;0.2840433120727539;0.2649869918823242;0.33701395988464355;0.3123946666717529;0.0316774845123291;0.049674034118652344;0.033461570739746094;0.045899152755737305;0.04032492637634277;0.040207433700561526;0.9813084112149533;0.9158878504672897;0.9439252336448598;0.9626168224299065;0.9528301886792453;0.951313701287251;1.0;0.9259259259259259;0.9298245614035088;0.9636363636363636;0.9298245614035088;0.9498422824738615;0.9636363636363636;0.9090909090909091;0.9636363636363636;0.9636363636363636;0.9814814814814815;0.9562962962962963;0.9814814814814815;0.9174311926605504;0.9464285714285715;0.9636363636363636;0.954954954954955;0.9527865128323845;53;50;53;53;53;52.4;52;48;48;50;48;49.2;0;4;4;2;4;2.8;2;5;2;2;1;2.4;0.9223130841121495;0.4155251141552511;0.9479166666666666;0.5777777777777777;91;1488;128;5
0;Reinforcement Learning;LR_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.2754662036895752;0.19488072395324707;0.26975536346435547;0.20344758033752441;0.23781323432922363;0.23627262115478515;0.04129958152770996;0.032439231872558594;0.04536724090576172;0.03386044502258301;0.04300522804260254;0.039194345474243164;0.9719626168224299;0.9626168224299065;0.9439252336448598;0.9813084112149533;0.9811320754716981;0.9681890319167694;1.0;0.9636363636363636;0.9622641509433962;1.0;1.0;0.9851801029159519;0.9454545454545454;0.9636363636363636;0.9272727272727272;0.9636363636363636;0.9629629629629629;0.9525925925925925;0.9719626168224299;0.9636363636363636;0.9444444444444444;0.9814814814814815;0.9811320754716981;0.9685313963712835;52;53;51;53;52;52.2;52;50;50;52;52;51.2;0;2;2;0;0;0.8;3;2;4;2;2;2.6;0.9690420560747663;0.6776859504132231;0.8541666666666666;0.7557603686635945;82;1577;39;14
0;Reinforcement Learning;SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.122405767440796;0.8361115455627441;1.0524728298187256;1.1084728240966797;1.11100172996521;1.046092939376831;0.08646416664123535;0.08398103713989258;0.06446313858032227;0.09961652755737305;0.07374119758605957;0.08165321350097657;0.9532710280373832;0.9158878504672897;0.9065420560747663;0.9532710280373832;0.9339622641509434;0.9325868453535531;1.0;0.96;0.8947368421052632;1.0;1.0;0.9709473684210526;0.9090909090909091;0.8727272727272727;0.9272727272727272;0.9090909090909091;0.8703703703703703;0.8977104377104377;0.9523809523809523;0.9142857142857144;0.9107142857142856;0.9523809523809523;0.9306930693069307;0.932090994813767;50;48;51;50;47;49.2;52;50;46;52;52;50.4;0;2;6;0;0;1.6;5;7;4;5;7;5.6;0.9667056074766355;0.6585365853658537;0.84375;0.7397260273972602;81;1574;42;15
