;PipelineID;Pipeline;train_set;validation_set;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall
0;Sequential_No_general_in_negativ_samples_structured;LR_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;3.1338441371917725;13.554385423660278;11.01278018951416;13.360486507415771;13.341537475585938;10.880606746673584;0.004270792007446289;0.0031838417053222656;0.0046503543853759766;0.0041997432708740234;0.003991365432739258;0.004059219360351562;0.5180722891566265;0.6385542168674698;0.5180722891566265;0.7560975609756098;0.7195121951219512;0.6300617102556568;0.5084745762711864;0.6170212765957447;0.5098039215686274;0.9166666666666666;0.717948717948718;0.6539830318101887;0.7317073170731707;0.7073170731707317;0.6341463414634146;0.55;0.7;0.6646341463414634;0.6;0.6590909090909092;0.5652173913043477;0.6874999999999999;0.708860759493671;0.6441338119777856;30;29;26;22;28;27.0;13;24;17;40;31;25.0;29;18;25;2;11;17.0;11;12;15;18;12;13.6;0.7708333333333334;0.08064516129032258;0.8695652173913043;0.14760147601476015;20;757;228;3
0;Sequential_No_general_in_negativ_samples_structured;LR_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.07816600799560547;0.027950525283813477;0.05273795127868652;0.04126930236816406;0.03438854217529297;0.0469024658203125;0.0031633377075195312;0.0031855106353759766;0.0032236576080322266;0.005614280700683594;0.00579833984375;0.004197025299072265;0.5180722891566265;0.7710843373493976;0.5662650602409639;0.8170731707317073;0.7439024390243902;0.6832794593006171;0.5081967213114754;0.775;0.5423728813559322;1.0;0.7714285714285715;0.7193996348191958;0.7560975609756098;0.7560975609756098;0.7804878048780488;0.625;0.675;0.7185365853658536;0.6078431372549019;0.7654320987654322;0.64;0.7692307692307693;0.72;0.7005012010502206;31;31;32;25;27;29.2;12;33;15;42;34;27.2;30;9;27;0;8;14.8;10;10;9;15;13;11.4;0.8968253968253969;0.15966386554621848;0.8260869565217391;0.2676056338028169;19;885;100;4
0;Sequential_No_general_in_negativ_samples_structured;SVC_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.19991016387939453;0.1706225872039795;0.17471098899841309;0.2363448143005371;0.19396400451660156;0.19511051177978517;0.05844569206237793;0.04921603202819824;0.048455238342285156;0.03996729850769043;0.03741931915283203;0.04670071601867676;0.5421686746987951;0.7108433734939759;0.6024096385542169;0.6341463414634146;0.6219512195121951;0.6223038495445196;0.5384615384615384;0.8148148148148148;0.6428571428571429;0.8571428571428571;1.0;0.7706552706552706;0.5121951219512195;0.5365853658536586;0.43902439024390244;0.3;0.225;0.40256097560975607;0.525;0.6470588235294118;0.5217391304347826;0.4444444444444444;0.36734693877551017;0.5011178674368297;21;22;18;12;9;16.4;24;37;32;40;42;35.0;18;5;10;2;0;7.0;20;19;23;28;31;24.2;0.871031746031746;0.1258741258741259;0.782608695652174;0.21686746987951808;18;860;125;5
0;Sequential_No_general_in_negativ_samples_structured;SVC_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.10096859931945801;0.13185763359069824;0.12754368782043457;0.15265846252441406;0.14487218856811523;0.13158011436462402;0.028695344924926758;0.03942251205444336;0.03968405723571777;0.02644801139831543;0.027578115463256836;0.032365608215332034;0.5421686746987951;0.8072289156626506;0.5542168674698795;0.8048780487804879;0.7317073170731707;0.6880399647369968;0.5254237288135594;0.8205128205128205;0.5384615384615384;1.0;0.7647058823529411;0.7298207940281719;0.7560975609756098;0.7804878048780488;0.6829268292682927;0.6;0.65;0.6939024390243903;0.62;0.8;0.6021505376344086;0.7499999999999999;0.7027027027027027;0.6949706480674223;31;32;28;24;26;28.2;14;35;18;42;34;28.6;28;7;24;0;8;13.4;10;9;13;16;14;12.4;0.8998015873015873;0.1694915254237288;0.8695652173913043;0.28368794326241137;20;887;98;3
0;Sequential_No_general_in_negativ_samples_structured;KNN_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.0013337135314941406;0.0010466575622558594;0.0013022422790527344;0.0013949871063232422;0.0011970996856689453;0.0012549400329589845;0.025252580642700195;0.03555774688720703;0.03889894485473633;0.029000520706176758;0.02635788917541504;0.03101353645324707;0.42168674698795183;0.6385542168674698;0.4819277108433735;0.5853658536585366;0.5;0.5255069056714663;0.40540540540540543;0.7391304347826086;0.4583333333333333;0.8;0.4666666666666667;0.5739071680376029;0.36585365853658536;0.4146341463414634;0.2682926829268293;0.2;0.175;0.28475609756097564;0.3846153846153847;0.53125;0.3384615384615385;0.32000000000000006;0.2545454545454546;0.36577447552447556;15;17;11;8;7;11.6;20;36;29;40;34;31.8;22;6;13;2;8;10.2;26;24;30;32;33;29.0;0.8660714285714286;0.09420289855072464;0.5652173913043478;0.16149068322981366;13;860;125;10
0;Sequential_No_general_in_negativ_samples_structured;KNN_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.0014121532440185547;0.0009827613830566406;0.0012679100036621094;0.0008919239044189453;0.0008654594421386719;0.0010840415954589844;0.01983952522277832;0.017320871353149414;0.01504826545715332;0.013888835906982422;0.016813278198242188;0.016582155227661134;0.42168674698795183;0.6626506024096386;0.4819277108433735;0.7804878048780488;0.5853658536585366;0.5864237437555099;0.4444444444444444;0.6226415094339622;0.48484848484848486;0.8666666666666667;0.5714285714285714;0.5980059353644259;0.6829268292682927;0.8048780487804879;0.7804878048780488;0.65;0.6;0.7036585365853659;0.5384615384615384;0.7021276595744681;0.5981308411214953;0.7428571428571429;0.5853658536585366;0.6333886071346363;28;33;32;26;24;28.6;7;22;8;38;24;19.8;35;20;34;4;18;22.2;13;8;9;14;16;12.0;0.6507936507936508;0.058981233243967826;0.9565217391304348;0.11111111111111109;22;634;351;1
0;Sequential_No_general_in_negativ_samples_structured;RandomForestClassifier_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;2.927990198135376;10.680041551589966;9.832934141159058;10.525484323501587;10.312030553817749;8.855696153640746;0.23816561698913574;0.0204770565032959;0.22001361846923828;0.030577898025512695;0.1749405860900879;0.1368349552154541;0.4939759036144578;0.6626506024096386;0.4819277108433735;0.6707317073170732;0.5853658536585366;0.5789303555686159;0.49230769230769234;0.6382978723404256;0.48148148148148145;0.8421052631578947;0.5882352941176471;0.6084855206810282;0.7804878048780488;0.7317073170731707;0.6341463414634146;0.4;0.5;0.6092682926829268;0.6037735849056605;0.6818181818181819;0.5473684210526316;0.5423728813559322;0.5405405405405405;0.5831747219345893;32;30;26;16;20;24.8;9;25;14;39;28;23.0;33;17;28;3;14;19.0;9;11;15;24;20;15.8;0.7043650793650794;0.06349206349206349;0.8695652173913043;0.11834319526627218;20;690;295;3
0;Sequential_No_general_in_negativ_samples_structured;RandomForestClassifier_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.54349684715271;0.7043540477752686;0.6180930137634277;0.6609413623809814;0.6922245025634766;0.6438219547271729;0.08709359169006348;0.019787311553955078;0.0721287727355957;0.06070065498352051;0.027456283569335938;0.05343332290649414;0.5180722891566265;0.6024096385542169;0.5301204819277109;0.7317073170731707;0.6219512195121951;0.600852189244784;0.5079365079365079;0.5740740740740741;0.5172413793103449;0.8214285714285714;0.6285714285714286;0.6098503922641852;0.7804878048780488;0.7560975609756098;0.7317073170731707;0.575;0.55;0.6786585365853659;0.6153846153846154;0.6526315789473683;0.606060606060606;0.676470588235294;0.5866666666666667;0.6274428110589101;32;31;30;23;22;27.6;11;19;14;37;29;22.0;31;23;28;5;13;20.0;9;10;11;17;18;13.0;0.7033730158730159;0.06309148264984227;0.8695652173913043;0.11799410029498526;20;688;297;3
0;Sequential_No_general_in_negativ_samples_structured;Linear_SVC_Count_Vectors_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.29248952865600586;0.24650835990905762;0.17334842681884766;0.2529337406158447;0.2874283790588379;0.25054168701171875;0.005975246429443359;0.0061190128326416016;0.006100654602050781;0.0070514678955078125;0.006372213363647461;0.006323719024658203;0.4939759036144578;0.6024096385542169;0.5180722891566265;0.7073170731707317;0.7195121951219512;0.6082574199235969;0.4909090909090909;0.5833333333333334;0.5111111111111111;0.8076923076923077;0.717948717948718;0.6221989121989122;0.6585365853658537;0.6829268292682927;0.5609756097560976;0.525;0.7;0.6254878048780489;0.5625;0.6292134831460675;0.5348837209302325;0.6363636363636364;0.708860759493671;0.6143643199867215;27;28;23;21;28;25.4;14;22;20;37;31;24.8;28;20;22;5;11;17.2;14;13;18;19;12;15.2;0.7390873015873016;0.0683453237410072;0.8260869565217391;0.12624584717607973;19;726;259;4
0;Sequential_No_general_in_negativ_samples_structured;Linear_SVC_TFIDF_RandomUnder;readme_semantic_web_train.csv;readme_semantic_web_test.csv;0.013735532760620117;0.013118982315063477;0.013585329055786133;0.012378454208374023;0.014060497283935547;0.01337575912475586;0.006163597106933594;0.005713701248168945;0.006034374237060547;0.004999876022338867;0.005176544189453125;0.005617618560791016;0.5542168674698795;0.7349397590361446;0.5180722891566265;0.8414634146341463;0.7682926829268293;0.6833970026447252;0.532258064516129;0.7435897435897436;0.509090909090909;1.0;0.7837837837837838;0.713744500196113;0.8048780487804879;0.7073170731707317;0.6829268292682927;0.675;0.725;0.7190243902439024;0.6407766990291263;0.725;0.5833333333333334;0.8059701492537313;0.7532467532467533;0.7016653869725888;33;29;28;27;29;29.2;13;32;15;42;34;27.2;29;10;27;0;8;14.8;8;12;13;13;11;11.4;0.8531746031746031;0.12574850299401197;0.9130434782608695;0.22105263157894733;21;839;146;2
