PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
1_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/readme_train.csv;0.5624715504939658 macro;0.5549522091160082 macro;0.8846726190476191 macro;;23_02_2022_08_33_10;1.0;data/readme_test.csv
2_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/readme_train.csv;0.8556868515027511 macro;0.8031473458948797 macro;0.9321428571428572 macro;;23_02_2022_08_35_23;1.0;data/readme_test.csv
3_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/readme_train.csv;0.6708985599304621 macro;0.6168565970621172 macro;0.8959821428571428 macro;;23_02_2022_08_45_55;1.0;data/readme_test.csv
4_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/readme_train.csv;0.6377673032575125 macro;0.5941533377574929 macro;0.8879464285714286 macro;;23_02_2022_08_57_50;1.0;data/readme_test.csv
5_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];data/readme_train.csv;0.6326650952497826 macro;0.5913919322613674 macro;0.9433035714285714 macro;;23_02_2022_09_00_13;1.0;data/readme_test.csv
6_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];data/readme_train.csv;0.764768478321245 macro;0.695964329548283 macro;0.9247023809523809 macro;;23_02_2022_09_02_11;1.0;data/readme_test.csv
