PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
1_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/readme_train.csv;0.5307581888403183 macro;0.5375019263368778 macro;0.8462003556609365 macro;;23_02_2022_08_32_19;1.0;data/readme_test.csv
2_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];data/readme_train.csv;0.6520325203252033 macro;0.6005264629392246 macro;0.9518435091879075 macro;;23_02_2022_08_34_45;1.0;data/readme_test.csv
3_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/readme_train.csv;0.4826732382796456 macro;0.5271946642183998 macro;0.8581861292234736 macro;;23_02_2022_08_36_40;1.0;data/readme_test.csv
4_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];data/readme_train.csv;0.6533009315512353 macro;0.6018691588785047 macro;0.9148073503260226 macro;;23_02_2022_08_47_57;1.0;data/readme_test.csv
5_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];data/readme_train.csv;0.5905089934940682 macro;0.5652467593734253 macro;0.9328749259039715 macro;;23_02_2022_08_59_34;1.0;data/readme_test.csv
6_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f7fce254700>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];data/readme_train.csv;0.5710223825876867 macro;0.5560044724652116 macro;0.9239834024896265 macro;;23_02_2022_09_01_31;1.0;data/readme_test.csv
