PipelineID;Pipeline;train_set;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_accuracy_cv1;test_accuracy_cv2;test_accuracy_cv3;test_accuracy_cv4;test_accuracy_cv5;test_accuracy_mean;train_accuracy_cv1;train_accuracy_cv2;train_accuracy_cv3;train_accuracy_cv4;train_accuracy_cv5;train_accuracy_mean;test_precision_cv1;test_precision_cv2;test_precision_cv3;test_precision_cv4;test_precision_cv5;test_precision_mean;train_precision_cv1;train_precision_cv2;train_precision_cv3;train_precision_cv4;train_precision_cv5;train_precision_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;train_recall_cv1;train_recall_cv2;train_recall_cv3;train_recall_cv4;train_recall_cv5;train_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;train_f1-score_cv1;train_f1-score_cv2;train_f1-score_cv3;train_f1-score_cv4;train_f1-score_cv5;train_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;train_tp_cv1;train_tp_cv2;train_tp_cv3;train_tp_cv4;train_tp_cv5;train_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;train_tn_cv1;train_tn_cv2;train_tn_cv3;train_tn_cv4;train_tn_cv5;train_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;train_fp_cv1;train_fp_cv2;train_fp_cv3;train_fp_cv4;train_fp_cv5;train_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;train_fn_cv1;train_fn_cv2;train_fn_cv3;train_fn_cv4;train_fn_cv5;train_fn_mean
Audio;LR_Count_Vectors_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.17117881774902344;0.14144086837768555;0.12166595458984375;0.12178373336791992;0.20635771751403809;0.15248541831970214;0.01050567626953125;0.009739875793457031;0.05010104179382324;0.07531237602233887;0.013720273971557617;0.0318758487701416;0.7777777777777778;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.7777777777777778;0.8444444444444444;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.9;1.0;0.8571428571428571;0.8942857142857144;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.9;0.7777777777777778;0.6666666666666666;0.828888888888889;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333333;0.888888888888889;0.9;0.8750000000000001;0.75;0.8494444444444443;1.0;1.0;1.0;1.0;1.0;1.0;4;8;7;9;8;7.2;34;34;34;33;33;33.6;10;8;9;7;6;8.0;38;38;38;39;39;38.4;0;2;1;2;3;1.6;0;0;0;0;0;0.0;4;0;1;0;1;1.2;0;0;0;0;0;0.0
Audio;LR_TFIDF_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.07642722129821777;0.0818166732788086;0.05790305137634277;0.06484103202819824;0.13846111297607422;0.08388981819152833;0.007471561431884766;0.007021427154541016;0.0244448184967041;0.058437347412109375;0.016324996948242188;0.02274003028869629;0.7777777777777778;0.8333333333333334;1.0;0.9444444444444444;0.7777777777777778;0.8666666666666666;0.9861111111111112;0.9861111111111112;0.9722222222222222;0.9861111111111112;1.0;0.986111111111111;0.7142857142857143;0.8888888888888888;1.0;1.0;0.7272727272727273;0.866089466089466;0.9743589743589743;0.9743589743589743;1.0;1.0;1.0;0.9897435897435898;1.0;0.8;1.0;0.8888888888888888;0.8888888888888888;0.9155555555555555;1.0;1.0;0.9473684210526315;0.9743589743589743;1.0;0.9843454790823213;0.8333333333333333;0.8421052631578948;1.0;0.9411764705882353;0.7999999999999999;0.8833230134158926;0.9870129870129869;0.9870129870129869;0.972972972972973;0.9870129870129869;1.0;0.9868023868023867;4;7;8;9;6;6.8;33;33;34;33;33;33.2;10;8;10;8;8;8.8;38;38;36;38;39;37.8;0;2;0;1;1;0.8;0;0;2;1;0;0.6;4;1;0;0;3;1.6;1;1;0;0;0;0.4
Audio;SVC_Count_Vectors_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.1442415714263916;0.19552946090698242;0.12073850631713867;0.08762478828430176;0.1562638282775879;0.14087963104248047;0.012701749801635742;0.013608694076538086;0.05143117904663086;0.06007790565490723;0.01517176628112793;0.030598258972167967;0.5555555555555556;0.5555555555555556;0.7222222222222222;0.6666666666666666;0.5;0.6;0.625;0.625;0.7222222222222222;0.6666666666666666;0.6388888888888888;0.6555555555555556;0.5555555555555556;0.5555555555555556;0.6666666666666666;0.6153846153846154;0.5;0.5786324786324786;0.5846153846153846;0.5846153846153846;0.6551724137931034;0.6190476190476191;0.6;0.6086901604142984;1.0;1.0;1.0;0.8888888888888888;1.0;0.9777777777777779;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;0.7142857142857143;0.8;0.7272727272727274;0.6666666666666666;0.7245021645021645;0.7378640776699029;0.7378640776699029;0.7916666666666666;0.7647058823529412;0.7499999999999999;0.7564201408718827;0;0;3;4;0;1.4;7;7;14;9;7;8.8;10;10;10;8;9;9.4;38;38;38;39;39;38.4;0;0;0;1;0;0.2;0;0;0;0;0;0.0;8;8;5;5;9;7.0;27;27;20;24;26;24.8
Audio;SVC_TFIDF_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.12536025047302246;0.12839341163635254;0.12245821952819824;0.1276535987854004;0.14618802070617676;0.13001070022583008;0.010401487350463867;0.009987592697143555;0.03333926200866699;0.06506109237670898;0.016859769821166992;0.02712984085083008;0.7777777777777778;0.8888888888888888;0.9444444444444444;0.9444444444444444;0.7777777777777778;0.8666666666666666;1.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;1.0;1.0;0.7777777777777778;0.9055555555555556;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.8;0.9;0.8888888888888888;0.7777777777777778;0.8533333333333333;1.0;1.0;1.0;1.0;1.0;1.0;0.8181818181818182;0.888888888888889;0.9473684210526316;0.9411764705882353;0.7777777777777778;0.8746786752978704;1.0;1.0;1.0;1.0;1.0;1.0;5;8;8;9;7;7.4;34;34;34;33;33;33.6;9;8;9;8;7;8.2;38;38;38;39;39;38.4;1;2;1;1;2;1.4;0;0;0;0;0;0.0;3;0;0;0;2;1.0;0;0;0;0;0;0.0
Audio;KNN_Count_Vectors_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.11112117767333984;0.15153813362121582;0.06205034255981445;0.051598310470581055;0.1546792984008789;0.10619745254516602;0.017804622650146484;0.016811132431030273;0.07372689247131348;0.06275296211242676;0.016976118087768555;0.03761434555053711;0.7222222222222222;0.6111111111111112;0.7777777777777778;0.8888888888888888;0.7777777777777778;0.7555555555555555;0.9027777777777778;0.8472222222222222;0.9166666666666666;0.875;0.875;0.8833333333333332;0.7777777777777778;1.0;0.875;0.8181818181818182;1.0;0.8941919191919192;0.9428571428571428;0.9354838709677419;0.9705882352941176;0.9411764705882353;0.96875;0.9517711439414475;0.7;0.3;0.7;1.0;0.5555555555555556;0.6511111111111111;0.868421052631579;0.7631578947368421;0.868421052631579;0.8205128205128205;0.7948717948717948;0.823076923076923;0.7368421052631577;0.4615384615384615;0.7777777777777777;0.9;0.7142857142857143;0.7180888117730222;0.904109589041096;0.8405797101449276;0.9166666666666667;0.8767123287671232;0.8732394366197183;0.8822615462479064;6;8;7;7;9;7.4;32;32;33;31;32;32.0;7;3;7;9;5;6.2;33;29;33;32;31;31.6;3;7;3;0;4;3.4;5;9;5;7;8;6.8;2;0;1;2;0;1.0;2;2;1;2;1;1.6
Audio;KNN_TFIDF_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.11816930770874023;0.1321723461151123;0.11403942108154297;0.06542515754699707;0.1061544418334961;0.10719213485717774;0.020476818084716797;0.012376070022583008;0.06700563430786133;0.07070422172546387;0.018067359924316406;0.03772602081298828;0.7222222222222222;0.8888888888888888;0.9444444444444444;0.9444444444444444;0.7777777777777778;0.8555555555555555;0.8888888888888888;0.875;0.9166666666666666;0.8888888888888888;0.9583333333333334;0.9055555555555556;0.6666666666666666;0.8333333333333334;0.9090909090909091;1.0;0.7272727272727273;0.8272727272727274;0.8571428571428571;0.8222222222222222;0.8809523809523809;0.8444444444444444;0.9285714285714286;0.8666666666666666;1.0;1.0;1.0;0.8888888888888888;0.8888888888888888;0.9555555555555555;0.9473684210526315;0.9736842105263158;0.9736842105263158;0.9743589743589743;1.0;0.9738191632928477;0.8;0.9090909090909091;0.9523809523809523;0.9411764705882353;0.7999999999999999;0.8805296664120194;0.9;0.891566265060241;0.925;0.9047619047619048;0.962962962962963;0.9168582265570218;3;6;7;9;6;6.2;28;26;29;26;30;27.8;10;10;10;8;8;9.2;36;37;37;38;39;37.4;0;0;0;1;1;0.4;2;1;1;1;0;1.0;5;2;1;0;3;2.2;6;8;5;7;3;5.8
Audio;RandomForestClassifier_Count_Vectors_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.37821149826049805;0.3252849578857422;0.31839942932128906;0.2264862060546875;0.3499164581298828;0.3196597099304199;0.027987957000732422;0.02560114860534668;0.05574655532836914;0.05186581611633301;0.028643131256103516;0.037968921661376956;1.0;0.7222222222222222;0.9444444444444444;1.0;0.8333333333333334;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;0.9090909090909091;1.0;0.875;0.9282467532467532;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;1.0;1.0;0.7777777777777778;0.8755555555555556;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7058823529411764;0.9523809523809523;1.0;0.823529411764706;0.896358543417367;1.0;1.0;1.0;1.0;1.0;1.0;8;7;7;9;8;7.8;34;34;34;33;33;33.6;10;6;10;9;7;8.4;38;38;38;39;39;38.4;0;4;0;0;2;1.2;0;0;0;0;0;0.0;0;1;1;0;1;0.6;0;0;0;0;0;0.0
Audio;RandomForestClassifier_TFIDF_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.2520887851715088;0.35601186752319336;0.2493147850036621;0.3634345531463623;0.35212159156799316;0.31459431648254393;0.036725521087646484;0.03219127655029297;0.07641363143920898;0.08545589447021484;0.030758380889892578;0.05230894088745117;1.0;0.8333333333333334;1.0;1.0;0.8333333333333334;0.9333333333333333;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;1.0;1.0;0.875;0.9527777777777778;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;1.0;0.7777777777777778;0.9155555555555555;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8421052631578948;1.0;1.0;0.823529411764706;0.93312693498452;1.0;1.0;1.0;1.0;1.0;1.0;8;7;8;9;8;8.0;34;34;34;33;33;33.6;10;8;10;9;7;8.8;38;38;38;39;39;38.4;0;2;0;0;2;0.8;0;0;0;0;0;0.0;0;1;0;0;1;0.4;0;0;0;0;0;0.0
Audio;Linear_SVC_Count_Vectors_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.10874462127685547;0.1063547134399414;0.06360816955566406;0.11496996879577637;0.10796618461608887;0.10032873153686524;0.010792970657348633;0.011344671249389648;0.043947458267211914;0.07533597946166992;0.012439250946044922;0.030772066116333006;0.8333333333333334;0.8888888888888888;0.9444444444444444;0.8333333333333334;0.7222222222222222;0.8444444444444444;1.0;1.0;1.0;1.0;1.0;1.0;0.7692307692307693;1.0;1.0;0.875;0.75;0.8788461538461538;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.9;0.7777777777777778;0.6666666666666666;0.828888888888889;1.0;1.0;1.0;1.0;1.0;1.0;0.8695652173913044;0.888888888888889;0.9473684210526316;0.823529411764706;0.7058823529411765;0.8470468584077414;1.0;1.0;1.0;1.0;1.0;1.0;5;8;8;8;7;7.2;34;34;34;33;33;33.6;10;8;9;7;6;8.0;38;38;38;39;39;38.4;0;2;1;2;3;1.6;0;0;0;0;0;0.0;3;0;0;1;2;1.2;0;0;0;0;0;0.0
Audio;Linear_SVC_TFIDF_RandomUnder;data/train_test_data/readme_negative_samples_preprocessed_train.csv;0.10883831977844238;0.11950206756591797;0.1040492057800293;0.08913612365722656;0.11064505577087402;0.10643415451049805;0.011929988861083984;0.008669614791870117;0.051291465759277344;0.06705331802368164;0.00891876220703125;0.02957262992858887;0.7777777777777778;0.8888888888888888;0.9444444444444444;0.9444444444444444;0.7222222222222222;0.8555555555555555;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;1.0;1.0;0.7;0.8828571428571429;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.9;0.8888888888888888;0.7777777777777778;0.8733333333333334;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333333;0.888888888888889;0.9473684210526316;0.9411764705882353;0.7368421052631577;0.8695218438252494;1.0;1.0;1.0;1.0;1.0;1.0;4;8;8;9;6;7.0;34;34;34;33;33;33.6;10;8;9;8;7;8.4;38;38;38;39;39;38.4;0;2;1;1;2;1.2;0;0;0;0;0;0.0;4;0;0;0;3;1.4;0;0;0;0;0;0.0
