;PipelineID;Pipeline;Train dataset;Validation dataset;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall;preprocessing
0;1_Audio;SVC_TFIDF_RandomUnder;somef_data.csv;readme.csv;0.01554250717163086;0.015794754028320312;0.017674684524536133;0.022905349731445312;0.022222280502319336;0.01882791519165039;0.0067901611328125;0.0074350833892822266;0.006826162338256836;0.007175445556640625;0.006875514984130859;0.007020473480224609;0.7254901960784313;0.8431372549019608;0.7;0.78;0.76;0.7617254901960784;0.6666666666666666;0.8;0.6388888888888888;0.7916666666666666;0.6857142857142857;0.7165873015873017;0.88;0.9230769230769231;0.92;0.76;0.96;0.8886153846153846;0.7586206896551725;0.8571428571428571;0.7540983606557377;0.7755102040816326;0.7999999999999999;0.78907442230708;22;24;23;19;24;22.4;15;19;12;20;14;16.0;11;6;13;5;11;9.2;3;2;2;6;1;2.8;0.8888888888888888;0.8356164383561644;0.9682539682539683;0.8970588235294118;122;102;24;4;Preprocessed
0;1_Computer Vision;SVC_Count_Vectors_RandomUnder;somef_data.csv;readme.csv;20.013163805007935;20.001537561416626;15.671079397201538;15.597487211227417;15.45644497871399;17.3479425907135;2.742494821548462;2.785909414291382;3.7680447101593018;3.7638256549835205;3.6962664127349854;3.3513082027435304;0.6555851063829787;0.6606786427145709;0.6373918829008649;0.6513639387890885;0.6393878908848969;0.6488814923344799;0.625;0.6343366778149386;0.6055327868852459;0.620507399577167;0.6086956521739131;0.6188145032902529;0.7779255319148937;0.7576564580559254;0.7869507323568575;0.7805851063829787;0.7819148936170213;0.7770065444655353;0.693127962085308;0.6905339805825241;0.6844238563983787;0.6914016489988222;0.6845168800931316;0.6888008656316329;585;569;591;587;588;584.0;401;424;367;392;373;391.4;351;328;385;359;378;360.2;167;182;160;165;164;167.6;0.6894624800425758;0.654849934754241;0.8012240553485896;0.7206797510770703;3011;2171;1587;747;Preprocessed
0;1_Graphs;SVC_TFIDF_RandomUnder;somef_data.csv;readme.csv;0.029471397399902344;0.028304100036621094;0.030679702758789062;0.021610021591186523;0.030138492584228516;0.028040742874145506;0.010682106018066406;0.008823633193969727;0.008086204528808594;0.008308649063110352;0.009423255920410156;0.009064769744873047;0.765625;0.84375;0.734375;0.7619047619047619;0.7619047619047619;0.7735119047619048;0.7073170731707317;0.8235294117647058;0.6923076923076923;0.7105263157894737;0.717948717948718;0.7303258421962642;0.90625;0.875;0.84375;0.8709677419354839;0.875;0.8741935483870968;0.7945205479452054;0.8484848484848485;0.7605633802816902;0.782608695652174;0.7887323943661971;0.794981973346023;29;28;27;27;28;27.8;20;26;20;21;20;21.4;12;6;12;11;11;10.4;3;4;5;4;4;4.0;0.9339622641509434;0.9107142857142857;0.9622641509433962;0.9357798165137615;153;144;15;6;Preprocessed
0;1_Natural Language Processing;LR_TFIDF_RandomUnder;somef_data.csv;readme.csv;0.08674287796020508;0.09960150718688965;0.08633875846862793;0.11127424240112305;0.10207390785217285;0.0972062587738037;0.005587339401245117;0.004096508026123047;0.007312297821044922;0.004105567932128906;0.004542827606201172;0.005128908157348633;0.775;0.7611111111111111;0.8027777777777778;0.8083333333333333;0.7472222222222222;0.7788888888888889;0.746268656716418;0.7238095238095238;0.8011049723756906;0.7534246575342466;0.7129186602870813;0.747505294144592;0.8333333333333334;0.8444444444444444;0.8055555555555556;0.9166666666666666;0.8277777777777777;0.8455555555555556;0.7874015748031497;0.7794871794871795;0.8033240997229918;0.8270676691729323;0.7660668380462724;0.7926694722465051;150;152;145;165;149;152.2;129;122;144;126;120;128.2;51;58;36;54;60;51.8;30;28;35;15;31;27.8;0.9083333333333333;0.9096989966555183;0.9066666666666666;0.9081803005008346;816;819;81;84;Preprocessed
0;1_Reinforcement Learning;SVC_Count_Vectors_RandomUnder;somef_data.csv;readme.csv;0.0038003921508789062;0.005111217498779297;0.005362510681152344;0.003591299057006836;0.0033884048461914062;0.004250764846801758;0.0045773983001708984;0.007651567459106445;0.007106781005859375;0.0054569244384765625;0.00537872314453125;0.006034278869628906;0.8802083333333334;0.8229166666666666;0.8541666666666666;0.796875;0.8541666666666666;0.8416666666666666;0.8686868686868687;0.7627118644067796;0.8207547169811321;0.7522123893805309;0.8617021276595744;0.8132135934229773;0.8958333333333334;0.9375;0.90625;0.8854166666666666;0.84375;0.89375;0.8820512820512821;0.8411214953271028;0.8613861386138613;0.8133971291866029;0.8526315789473684;0.8501175248252434;86;90;87;85;81;85.8;83;68;77;68;83;75.8;13;28;19;28;13;20.2;10;6;9;11;15;10.2;0.9447916666666667;0.9713024282560706;0.9166666666666666;0.9431939978563773;440;467;13;40;Preprocessed
0;1_Sequential;SVC_Count_Vectors_RandomUnder;somef_data.csv;readme.csv;0.08570718765258789;0.08235478401184082;0.08694195747375488;0.08699655532836914;0.08356690406799316;0.08511347770690918;0.020294189453125;0.02459406852722168;0.020458221435546875;0.01966714859008789;0.015503644943237305;0.02010345458984375;0.6153846153846154;0.5494505494505495;0.6111111111111112;0.6555555555555556;0.5777777777777777;0.6018559218559218;0.5757575757575758;0.5352112676056338;0.5735294117647058;0.609375;0.5432098765432098;0.5674166263342251;0.8444444444444444;0.8260869565217391;0.8666666666666667;0.8666666666666667;0.9777777777777777;0.8763285024154589;0.6846846846846847;0.6495726495726496;0.6902654867256638;0.7155963302752294;0.6984126984126985;0.6877063699341852;38;38;39;39;44;39.6;18;12;16;20;8;14.8;28;33;29;25;37;30.4;7;8;6;6;1;5.6;0.5707964601769911;0.6777777777777778;0.26991150442477874;0.3860759493670886;61;197;29;165;Preprocessed
0;1_Audio;SVC_TFIDF_RandomUnder;somef_data.csv;readme.csv;0.00691986083984375;0.007551670074462891;0.007687091827392578;0.00763249397277832;0.005532503128051758;0.007064723968505859;0.0067138671875;0.007044792175292969;0.007138252258300781;0.005907297134399414;0.004593849182128906;0.006279611587524414;0.7058823529411765;0.7058823529411765;0.76;0.82;0.78;0.7543529411764706;0.6470588235294118;0.7391304347826086;0.7241379310344828;0.8076923076923077;0.7692307692307693;0.7374500532539161;0.88;0.6538461538461539;0.84;0.84;0.8;0.8027692307692307;0.7457627118644068;0.693877551020408;0.7777777777777777;0.8235294117647058;0.7843137254901961;0.7650522355834989;22;17;21;21;20;20.2;14;19;17;20;19;17.8;12;6;8;5;6;7.4;3;9;4;4;5;5.0;0.8373015873015873;0.7972027972027972;0.9047619047619048;0.8475836431226765;114;97;29;12;Common words
0;1_Computer Vision;SVC_Count_Vectors_RandomUnder;somef_data.csv;readme.csv;3.641125202178955;4.664324522018433;3.7969415187835693;4.688725233078003;3.7850024700164795;4.115223789215088;0.8194530010223389;0.6462099552154541;0.7927908897399902;0.6485247611999512;0.804295539855957;0.7422548294067383;0.6256648936170213;0.6467065868263473;0.614105123087159;0.6393878908848969;0.6320691949434465;0.6315867378717742;0.5963302752293578;0.6162790697674418;0.588053553038105;0.6064908722109533;0.6016343207354443;0.6017576181962604;0.7779255319148937;0.7762982689747004;0.7603195739014648;0.7952127659574468;0.7832446808510638;0.778600164319914;0.6751298326601269;0.6870948733058339;0.6631823461091754;0.6881472957422323;0.6805314846909302;0.6788171665016598;585;583;571;598;589;585.2;356;389;352;363;361;364.2;396;363;400;388;390;387.4;167;168;180;154;163;166.4;0.6495476317189994;0.615495273325113;0.7969664715274082;0.6945732838589981;2995;1887;1871;763;Common words
0;1_Graphs;SVC_TFIDF_RandomUnder;somef_data.csv;readme.csv;0.008423566818237305;0.009295463562011719;0.010475397109985352;0.008889436721801758;0.011501789093017578;0.009717130661010742;0.005086183547973633;0.005316972732543945;0.007395029067993164;0.005372285842895508;0.0053806304931640625;0.005710220336914063;0.703125;0.75;0.78125;0.6825396825396826;0.7301587301587301;0.7294146825396826;0.7096774193548387;0.7666666666666667;0.8;0.6341463414634146;0.7586206896551724;0.7338222234280185;0.6875;0.71875;0.75;0.8387096774193549;0.6875;0.736491935483871;0.6984126984126984;0.7419354838709677;0.7741935483870969;0.7222222222222222;0.7213114754098361;0.7316150856605643;22;23;24;26;22;23.4;23;25;26;17;24;23.0;9;7;6;15;7;8.8;10;9;8;5;10;8.4;0.8805031446540881;0.8903225806451613;0.8679245283018868;0.8789808917197452;138;142;17;21;Common words
0;1_Natural Language Processing;SVC_TFIDF_RandomUnder;somef_data.csv;readme.csv;0.002438068389892578;0.0025453567504882812;0.0015063285827636719;0.002117633819580078;0.0017502307891845703;0.002071523666381836;0.006973981857299805;0.006453037261962891;0.003935098648071289;0.004178524017333984;0.0037670135498046875;0.005061531066894531;0.7638888888888888;0.7527777777777778;0.7361111111111112;0.7083333333333334;0.725;0.7372222222222222;0.736318407960199;0.7077625570776256;0.717948717948718;0.6865671641791045;0.69377990430622;0.7084753502943734;0.8222222222222222;0.8611111111111112;0.7777777777777778;0.7666666666666667;0.8055555555555556;0.8066666666666666;0.7769028871391076;0.7769423558897244;0.7466666666666666;0.7244094488188977;0.7455012853470437;0.754084528772288;148;155;140;138;145;145.2;127;116;125;117;116;120.2;53;64;55;63;64;59.8;32;25;40;42;35;34.8;0.8644444444444445;0.8489361702127659;0.8866666666666667;0.8673913043478262;798;758;142;102;Common words
