PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set;preprocessing
1_General;SVC_TFIDF_RandomUnder;0.5587628865979382;0.5548892552061032;0.5910652920962198;0.5722242015089334;0.6716494845360824;0.6976652156707558;0.6058419243986254;0.648519404083134;somef_data.csv;readme.csv;Preprocessed
1_Audio;SVC_TFIDF_RandomUnder;0.7617254901960784;0.7165873015873017;0.8886153846153846;0.78907442230708;0.8888888888888888;0.8356164383561644;0.9682539682539683;0.8970588235294118;somef_data.csv;readme.csv;Preprocessed
1_Computer Vision;SVC_Count_Vectors_RandomUnder;0.6488814923344799;0.6188145032902529;0.7770065444655353;0.6888008656316329;0.6894624800425758;0.654849934754241;0.8012240553485896;0.7206797510770703;somef_data.csv;readme.csv;Preprocessed
1_Graphs;SVC_TFIDF_RandomUnder;0.7735119047619048;0.7303258421962642;0.8741935483870968;0.794981973346023;0.9339622641509434;0.9107142857142857;0.9622641509433962;0.9357798165137615;somef_data.csv;readme.csv;Preprocessed
1_Natural Language Processing;LR_TFIDF_RandomUnder;0.7788888888888889;0.747505294144592;0.8455555555555556;0.7926694722465051;0.9083333333333333;0.9096989966555183;0.9066666666666666;0.9081803005008346;somef_data.csv;readme.csv;Preprocessed
1_Reinforcement Learning;SVC_Count_Vectors_RandomUnder;0.8416666666666666;0.8132135934229773;0.89375;0.8501175248252434;0.9447916666666667;0.9713024282560706;0.9166666666666666;0.9431939978563773;somef_data.csv;readme.csv;Preprocessed
1_Sequential;SVC_Count_Vectors_RandomUnder;0.6018559218559218;0.5674166263342251;0.8763285024154589;0.6877063699341852;0.5707964601769911;0.6777777777777778;0.26991150442477874;0.3860759493670886;somef_data.csv;readme.csv;Preprocessed
