;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_lr__C;param_lr__penalty;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_train_accuracy;split1_train_accuracy;split2_train_accuracy;split3_train_accuracy;split4_train_accuracy;mean_train_accuracy;std_train_accuracy;split0_test_f1_macro;split1_test_f1_macro;split2_test_f1_macro;split3_test_f1_macro;split4_test_f1_macro;mean_test_f1_macro;std_test_f1_macro;rank_test_f1_macro;split0_train_f1_macro;split1_train_f1_macro;split2_train_f1_macro;split3_train_f1_macro;split4_train_f1_macro;mean_train_f1_macro;std_train_f1_macro;split0_test_f1_weighted;split1_test_f1_weighted;split2_test_f1_weighted;split3_test_f1_weighted;split4_test_f1_weighted;mean_test_f1_weighted;std_test_f1_weighted;rank_test_f1_weighted;split0_train_f1_weighted;split1_train_f1_weighted;split2_train_f1_weighted;split3_train_f1_weighted;split4_train_f1_weighted;mean_train_f1_weighted;std_train_f1_weighted;split0_test_recall_macro;split1_test_recall_macro;split2_test_recall_macro;split3_test_recall_macro;split4_test_recall_macro;mean_test_recall_macro;std_test_recall_macro;rank_test_recall_macro;split0_train_recall_macro;split1_train_recall_macro;split2_train_recall_macro;split3_train_recall_macro;split4_train_recall_macro;mean_train_recall_macro;std_train_recall_macro;split0_test_recall_weighted;split1_test_recall_weighted;split2_test_recall_weighted;split3_test_recall_weighted;split4_test_recall_weighted;mean_test_recall_weighted;std_test_recall_weighted;rank_test_recall_weighted;split0_train_recall_weighted;split1_train_recall_weighted;split2_train_recall_weighted;split3_train_recall_weighted;split4_train_recall_weighted;mean_train_recall_weighted;std_train_recall_weighted;split0_test_precision_macro;split1_test_precision_macro;split2_test_precision_macro;split3_test_precision_macro;split4_test_precision_macro;mean_test_precision_macro;std_test_precision_macro;rank_test_precision_macro;split0_train_precision_macro;split1_train_precision_macro;split2_train_precision_macro;split3_train_precision_macro;split4_train_precision_macro;mean_train_precision_macro;std_train_precision_macro;split0_test_precision_weighted;split1_test_precision_weighted;split2_test_precision_weighted;split3_test_precision_weighted;split4_test_precision_weighted;mean_test_precision_weighted;std_test_precision_weighted;rank_test_precision_weighted;split0_train_precision_weighted;split1_train_precision_weighted;split2_train_precision_weighted;split3_train_precision_weighted;split4_train_precision_weighted;mean_train_precision_weighted;std_train_precision_weighted
1;5.500243186950684;1.5790991446736;1.3223274230957032;1.3566175697766873;1;l2;{'lr__C': 1, 'lr__penalty': 'l2'};0.9808429118773946;0.980806142034549;0.980806142034549;0.982725527831094;0.9846449136276392;0.981965127481045;0.0015300539124676877;7;0.9822456813819578;0.9822541966426859;0.9822541966426859;0.981294964028777;0.9817745803357314;0.9819647238063676;0.0003824287918861646;0.4951644100580271;0.49515503875968997;0.49515503875968997;0.49564375605033884;0.5961240310077519;0.5154484549270996;0.04033822660772831;7;0.5211605218870901;0.5211626910973316;0.5211626910973316;0.49527959331880905;0.5203995157384987;0.5158330026278123;0.010280946415926131;0.9713570036387351;0.9713022065497181;0.9713022065497181;0.9741635435615105;0.9785623949173474;0.973337471043406;0.0028351042151267595;7;0.9739033093030777;0.973915787207115;0.973915787207115;0.9720307414199361;0.9732013517515286;0.9733933953777545;0.0007347795888749249;0.5;0.5;0.5;0.5;0.5555555555555556;0.5111111111111111;0.022222222222222233;7;0.5131578947368421;0.5131578947368421;0.5131578947368421;0.5;0.5128205128205128;0.5104588394062078;0.005231051941515341;0.9808429118773946;0.980806142034549;0.980806142034549;0.982725527831094;0.9846449136276392;0.981965127481045;0.0015300539124676877;7;0.9822456813819578;0.9822541966426859;0.9822541966426859;0.981294964028777;0.9817745803357314;0.9819647238063676;0.0003824287918861646;0.4904214559386973;0.4904030710172745;0.4904030710172745;0.491362763915547;0.9923076923076923;0.5909796108392971;0.20066438069985792;7;0.9911185789726356;0.9911228406909789;0.9911228406909789;0.4906474820143885;0.9908829174664108;0.8909789319670784;0.20016574629605;0.9620528177801265;0.9619806882526958;0.9619806882526958;0.9657494630509024;0.9848811457256755;0.9673289606124191;0.008895164219407883;7;0.9825610485393593;0.9825692612896249;0.9825692612896249;0.9629398064282388;0.9821069056463083;0.9785492566386311;0.0078067554255953605
2;5.186361169815063;1.3906242944844458;0.0;0.0;2;l1;{'lr__C': 2, 'lr__penalty': 'l1'};-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0
3;5.406344699859619;1.4671304862176242;1.2857724666595458;1.3073995508741236;2;l2;{'lr__C': 2, 'lr__penalty': 'l2'};0.9827586206896551;0.9846449136276392;0.980806142034549;0.9846449136276392;0.9865642994241842;0.9838837778807333;0.001953544066648822;4;0.9841650671785028;0.984652278177458;0.9841726618705036;0.9827338129496402;0.9841726618705036;0.9839792964093217;0.0006501422445007417;0.5865528469594298;0.6627831715210357;0.49515503875968997;0.5961240310077519;0.6784234194515474;0.6038077015398909;0.06512723139768217;6;0.6122790697674418;0.6324857885691624;0.6122810082215248;0.5670681063122923;0.6293333333333333;0.610689461240751;0.023369023661533345;0.9757804368079095;0.9795861829069067;0.9713022065497181;0.9785623949173474;0.9823349147971088;0.977513227195798;0.003747690211508493;6;0.9781522117573539;0.9791308045530261;0.9781626596322978;0.9754093071058104;0.9784326139088728;0.9778575193914723;0.0012748087197162576;0.55;0.6;0.5;0.5555555555555556;0.6111111111111112;0.5633333333333334;0.039690157998870566;6;0.5657894736842105;0.5789473684210527;0.5657894736842105;0.5384615384615384;0.5769230769230769;0.5651821862348179;0.014436477190020598;0.9827586206896551;0.9846449136276392;0.980806142034549;0.9846449136276392;0.9865642994241842;0.9838837778807333;0.001953544066648822;4;0.9841650671785028;0.984652278177458;0.9841726618705036;0.9827338129496402;0.9841726618705036;0.9839792964093217;0.0006501422445007417;0.991362763915547;0.9922928709055876;0.4904030710172745;0.9923076923076923;0.9932562620423893;0.8919245320376981;0.20076162354274926;2;0.9920634920634921;0.9923039923039922;0.9920673076923077;0.9913544668587897;0.9920634920634921;0.9919705501964149;0.00032167707793004445;0.9830564564167052;0.9848816008934944;0.9619806882526958;0.9848811457256755;0.9867455131121048;0.9803090808801352;0.009238153763016206;4;0.9844164153185265;0.9848885105479831;0.9844237686773658;0.9830323637343727;0.9844238894598605;0.9842369895476217;0.0006289061283888453
4;5.326586437225342;1.34821309713476;0.0;0.0;4;l1;{'lr__C': 4, 'lr__penalty': 'l1'};-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0
5;5.42053861618042;1.4219022434169313;1.2747944831848144;1.3055124557943343;4;l2;{'lr__C': 4, 'lr__penalty': 'l2'};0.9846743295019157;0.982725527831094;0.980806142034549;0.9865642994241842;0.9846449136276392;0.9838830424838765;0.001959738661711916;5;0.989443378119002;0.9899280575539569;0.988968824940048;0.9875299760191847;0.9894484412470024;0.9890637355758386;0.0008246945861683281;0.6627906976744187;0.6494729760035882;0.49515503875968997;0.6784234194515474;0.7103946637020567;0.6392473591182602;0.07485739972794822;4;0.7936224995048524;0.8065392687506904;0.7802255718351429;0.7468431277319086;0.8008976317799847;0.7856256199205158;0.021296982680171942;0.9796251744928569;0.9781334651090615;0.9713022065497181;0.9823349147971088;0.9824812035690547;0.9787753929035601;0.004083771372671428;4;0.9873211814049571;0.9880309321525438;0.9866060814255733;0.984451836296868;0.987404026358745;0.9867628115277375;0.0012406638659174184;0.6;0.5990215264187867;0.5;0.6111111111111112;0.6647135416666666;0.5949692358393128;0.05326483593425163;4;0.7105263157894737;0.7236842105263158;0.6973684210526316;0.6666666666666666;0.717948717948718;0.7032388663967611;0.020295253974977525;0.9846743295019157;0.982725527831094;0.980806142034549;0.9865642994241842;0.9846449136276392;0.9838830424838765;0.001959738661711916;5;0.989443378119002;0.9899280575539569;0.988968824940048;0.9875299760191847;0.9894484412470024;0.9890637355758386;0.0008246945861683281;0.9923076923076923;0.8256113256113256;0.4904030710172745;0.9932562620423893;0.7941860465116279;0.819152879498062;0.18386738039371714;5;0.9946808510638299;0.9949226305609284;0.9944444444444445;0.9937258687258688;0.9946808510638299;0.9944909291717803;0.00041133564283335613;0.9849101090480401;0.9784544621396829;0.9619806882526958;0.9867455131121048;0.9816631701111458;0.9787507885327338;0.008850524159644954;5;0.9895556826070977;0.990030335499492;0.9890913935518252;0.987686453154079;0.9895606918720343;0.9891849113369057;0.0008059214430542035
6;5.290683746337891;1.3688902229223452;0.0;0.0;5;l1;{'lr__C': 5, 'lr__penalty': 'l1'};-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0
7;5.448457288742065;1.510710207837727;1.27526912689209;1.3047125747442787;5;l2;{'lr__C': 5, 'lr__penalty': 'l2'};0.9846743295019157;0.982725527831094;0.980806142034549;0.9865642994241842;0.9846449136276392;0.9838830424838765;0.001959738661711916;5;0.991362763915547;0.9908872901678657;0.992326139088729;0.988009592326139;0.9928057553956835;0.9910783081787929;0.0016778304919112072;0.6627906976744187;0.6494729760035882;0.49515503875968997;0.6784234194515474;0.7103946637020567;0.6392473591182602;0.07485739972794822;4;0.8426378051849988;0.8310235837588135;0.864720194647202;0.7611147519947205;0.8791262304775819;0.8357245132126634;0.040892462425294124;0.9796251744928569;0.9781334651090615;0.9713022065497181;0.9823349147971088;0.9824812035690547;0.9787753929035601;0.004083771372671428;4;0.990041416799481;0.9893895532735008;0.991317894589438;0.9852180711606443;0.9919624354778933;0.9895858742601915;0.0023652358230729985;0.6;0.5990215264187867;0.5;0.6111111111111112;0.6647135416666666;0.5949692358393128;0.05326483593425163;4;0.763157894736842;0.75;0.7894736842105263;0.6794871794871795;0.8076923076923077;0.757962213225371;0.04407896996383637;0.9846743295019157;0.982725527831094;0.980806142034549;0.9865642994241842;0.9846449136276392;0.9838830424838765;0.001959738661711916;5;0.991362763915547;0.9908872901678657;0.992326139088729;0.988009592326139;0.9928057553956835;0.9910783081787929;0.0016778304919112072;0.9923076923076923;0.8256113256113256;0.4904030710172745;0.9932562620423893;0.7941860465116279;0.819152879498062;0.18386738039371714;5;0.9956395348837209;0.9954017424975798;0.9961221522055259;0.9939642684693385;0.9963609898107715;0.9954977375733872;0.0008385639013273778;0.9849101090480401;0.9784544621396829;0.9619806882526958;0.9867455131121048;0.9816631701111458;0.9787507885327338;0.008850524159644954;5;0.9914380886488416;0.9909710953405717;0.9923856552179487;0.9881543340894644;0.9928581152545213;0.9911614577102694;0.0016451663343899775
8;5.331559944152832;1.3671456753255684;0.0;0.0;7;l1;{'lr__C': 7, 'lr__penalty': 'l1'};-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0
9;5.4685393333435055;1.4698211047141756;1.3206183910369873;1.3149465184114222;7;l2;{'lr__C': 7, 'lr__penalty': 'l2'};0.9846743295019157;0.982725527831094;0.982725527831094;0.9884836852207294;0.9846449136276392;0.9846507968024945;0.0021026147174792852;2;0.9928023032629558;0.9937649880095923;0.9947242206235012;0.9904076738609112;0.9937649880095923;0.9930928347533106;0.0014737365722731187;0.7104022191400832;0.6494729760035882;0.5865443964377038;0.7470873786407767;0.7103946637020567;0.6807803267848417;0.05658913564441245;3;0.8752230298530698;0.895242733080571;0.9140447859083669;0.8251543002817657;0.8984165651644336;0.8816162828576413;0.03081677011549315;0.9814348951275633;0.9781334651090615;0.9757340961006223;0.9856381491903173;0.9824812035690547;0.9806843618193237;0.003445116966070839;3;0.9919304846266989;0.9931315610491189;0.9942848771671318;0.9887771521679746;0.9931513595457373;0.9922550869113322;0.001891716509108835;0.6490234375;0.5990215264187867;0.55;0.6666666666666666;0.6647135416666666;0.625885034450424;0.04513616446233593;3;0.8026315789473684;0.8289473684210527;0.8552631578947368;0.7435897435897436;0.8333333333333333;0.8127530364372471;0.038415935272467956;0.9846743295019157;0.982725527831094;0.982725527831094;0.9884836852207294;0.9846449136276392;0.9846507968024945;0.0021026147174792852;2;0.9928023032629558;0.9937649880095923;0.9947242206235012;0.9904076738609112;0.9937649880095923;0.9930928347533106;0.0014737365722731187;0.8682432432432432;0.8256113256113256;0.9913461538461539;0.9942084942084942;0.7941860465116279;0.894719052684169;0.08344899928771536;1;0.9963609898107715;0.9968446601941747;0.9973275024295433;0.9951597289448209;0.9968431277319088;0.9965072018222438;0.0007398214059616855;0.9819560940250595;0.9784544621396829;0.9830245090801712;0.9886170788282113;0.9816631701111458;0.9827430628368541;0.0033094065934589985;3;0.992854688246486;0.9938043351726387;0.994752419638633;0.9905005327780368;0.9938043542824798;0.9931432660236549;0.0014512574963294511
10;5.326703929901123;1.4170367281510325;0.0;0.0;9;l1;{'lr__C': 9, 'lr__penalty': 'l1'};-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0
