;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_svc__C;param_svc__gamma;param_svc__kernel;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_train_accuracy;split1_train_accuracy;split2_train_accuracy;split3_train_accuracy;split4_train_accuracy;mean_train_accuracy;std_train_accuracy;split0_test_f1_macro;split1_test_f1_macro;split2_test_f1_macro;split3_test_f1_macro;split4_test_f1_macro;mean_test_f1_macro;std_test_f1_macro;rank_test_f1_macro;split0_train_f1_macro;split1_train_f1_macro;split2_train_f1_macro;split3_train_f1_macro;split4_train_f1_macro;mean_train_f1_macro;std_train_f1_macro;split0_test_f1_weighted;split1_test_f1_weighted;split2_test_f1_weighted;split3_test_f1_weighted;split4_test_f1_weighted;mean_test_f1_weighted;std_test_f1_weighted;rank_test_f1_weighted;split0_train_f1_weighted;split1_train_f1_weighted;split2_train_f1_weighted;split3_train_f1_weighted;split4_train_f1_weighted;mean_train_f1_weighted;std_train_f1_weighted;split0_test_recall_macro;split1_test_recall_macro;split2_test_recall_macro;split3_test_recall_macro;split4_test_recall_macro;mean_test_recall_macro;std_test_recall_macro;rank_test_recall_macro;split0_train_recall_macro;split1_train_recall_macro;split2_train_recall_macro;split3_train_recall_macro;split4_train_recall_macro;mean_train_recall_macro;std_train_recall_macro;split0_test_recall_weighted;split1_test_recall_weighted;split2_test_recall_weighted;split3_test_recall_weighted;split4_test_recall_weighted;mean_test_recall_weighted;std_test_recall_weighted;rank_test_recall_weighted;split0_train_recall_weighted;split1_train_recall_weighted;split2_train_recall_weighted;split3_train_recall_weighted;split4_train_recall_weighted;mean_train_recall_weighted;std_train_recall_weighted;split0_test_precision_macro;split1_test_precision_macro;split2_test_precision_macro;split3_test_precision_macro;split4_test_precision_macro;mean_test_precision_macro;std_test_precision_macro;rank_test_precision_macro;split0_train_precision_macro;split1_train_precision_macro;split2_train_precision_macro;split3_train_precision_macro;split4_train_precision_macro;mean_train_precision_macro;std_train_precision_macro;split0_test_precision_weighted;split1_test_precision_weighted;split2_test_precision_weighted;split3_test_precision_weighted;split4_test_precision_weighted;mean_test_precision_weighted;std_test_precision_weighted;rank_test_precision_weighted;split0_train_precision_weighted;split1_train_precision_weighted;split2_train_precision_weighted;split3_train_precision_weighted;split4_train_precision_weighted;mean_train_precision_weighted;std_train_precision_weighted
22;9.844442367553711;2.0543183409982158;1.5005061626434326;1.4349318197704783;100;0.0001;linear;{'svc__C': 100, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'};0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5376687511742129;0.6055420956995761;0.5021734741941996;0.4931906614785992;0.6220932713231215;0.5521336507739418;0.05277563651561174;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9458336533979448;0.9630509514968536;0.9068816199662618;0.9617691210407999;0.9652904585061088;0.9485651608815937;0.021949473755136117;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5553120749584404;0.6141944990176817;0.5640962671905698;0.49901574803149606;0.6084948516050879;0.5682226881606551;0.04173383851813754;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5306224899598393;0.5982671174978867;0.5132085020242915;0.4875;0.6402152641878669;0.5539626747339769;0.05661333197659015;12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9556328763329177;0.9645603178749496;0.958748164150225;0.9506717850287908;0.9634524153836329;0.9586131117541031;0.005113762464881601;8;1.0;1.0;1.0;1.0;1.0;1.0;0.0
23;9.402054405212402;2.135275390300046;1.4817450523376465;1.3991025415068712;100;0.0001;rbf;{'svc__C': 100, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'};0.975095785440613;0.9769673704414588;0.9769673704414588;0.9750479846449136;0.9750479846449136;0.9758252991226716;0.0009326606672705252;6;0.9760076775431862;0.9755395683453237;0.9755395683453237;0.9760191846522782;0.9760191846522782;0.975825036707678;0.00023312181167387655;0.49369544131910764;0.4941747572815534;0.4941747572815534;0.4936831875607386;0.4936831875607386;0.49388226620073833;0.00023885987981130786;20;0.4939290917921321;0.49380917698470506;0.49380917698470506;0.49393203883495146;0.49393203883495146;0.4938823046862891;5.9718214704452764e-05;0.9628006882430107;0.9655852263198107;0.9655852263198107;0.96272959416835;0.96272959416835;0.9638860658438665;0.0013876015750210957;6;0.9641571715021082;0.9634607827212375;0.9634607827212375;0.9641742916346535;0.9641742916346535;0.9638854640427781;0.00034680719394029755;0.5;0.5;0.5;0.5;0.5;0.5;0.0;20;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.975095785440613;0.9769673704414588;0.9769673704414588;0.9750479846449136;0.9750479846449136;0.9758252991226716;0.0009326606672705252;6;0.9760076775431862;0.9755395683453237;0.9755395683453237;0.9760191846522782;0.9760191846522782;0.975825036707678;0.00023312181167387655;0.4875478927203065;0.4884836852207294;0.4884836852207294;0.4875239923224568;0.4875239923224568;0.4879126495613358;0.0004663303336352626;20;0.4880038387715931;0.48776978417266187;0.48776978417266187;0.4880095923261391;0.4880095923261391;0.487912518353839;0.00011656090583693828;0.950811790784046;0.9544652429072985;0.9544652429072985;0.9507185723601077;0.9507185723601077;0.9522358842637717;0.0018205819392674181;20;0.9525909866232442;0.9516774494073805;0.9516774494073805;0.9526134488092979;0.9526134488092979;0.9522345566113201;0.00045495006806017395
24;9.973225927352905;1.980424307998877;1.574178409576416;1.5167852400355546;1000;1;linear;{'svc__C': 1000, 'svc__gamma': 1, 'svc__kernel': 'linear'};0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5376687511742129;0.6055420956995761;0.5021734741941996;0.4931906614785992;0.6220932713231215;0.5521336507739418;0.05277563651561174;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9458336533979448;0.9630509514968536;0.9068816199662618;0.9617691210407999;0.9652904585061088;0.9485651608815937;0.021949473755136117;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5553120749584404;0.6141944990176817;0.5640962671905698;0.49901574803149606;0.6084948516050879;0.5682226881606551;0.04173383851813754;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5306224899598393;0.5982671174978867;0.5132085020242915;0.4875;0.6402152641878669;0.5539626747339769;0.05661333197659015;12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9556328763329177;0.9645603178749496;0.958748164150225;0.9506717850287908;0.9634524153836329;0.9586131117541031;0.005113762464881601;8;1.0;1.0;1.0;1.0;1.0;1.0;0.0
25;15.101341056823731;3.069590875805256;1.7030116081237794;1.4528954954904614;1000;1;rbf;{'svc__C': 1000, 'svc__gamma': 1, 'svc__kernel': 'rbf'};0.9770114942528736;0.982725527831094;0.9788867562380038;0.9750479846449136;0.9788867562380038;0.9785117038409779;0.0025410871963839517;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5656033287101249;0.695618305744888;0.6279779292437521;0.4936831875607386;0.6279779292437521;0.6021721361006512;0.06807524391425966;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9672931911298165;0.9776188776358848;0.9726452948883038;0.96272959416835;0.9712583034772593;0.9703090522599229;0.005026654112574923;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5384615384615384;0.625;0.5823510150622135;0.5;0.5769230769230769;0.5645471260893657;0.04235913585978002;11;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9770114942528736;0.982725527831094;0.9788867562380038;0.9750479846449136;0.9788867562380038;0.9785117038409779;0.0025410871963839517;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9884836852207294;0.9913127413127414;0.8236808236808237;0.4875239923224568;0.9894026974951831;0.856080788006387;0.1951803316262407;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9775409799898516;0.9830256634479283;0.9734620828670734;0.9507185723601077;0.9793342431000115;0.9728163083529946;0.011469645919829454;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0
26;10.04384536743164;2.1876179552056483;1.5091550827026368;1.4483319106856047;1000;0.1;linear;{'svc__C': 1000, 'svc__gamma': 0.1, 'svc__kernel': 'linear'};0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5376687511742129;0.6055420956995761;0.5021734741941996;0.4931906614785992;0.6220932713231215;0.5521336507739418;0.05277563651561174;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9458336533979448;0.9630509514968536;0.9068816199662618;0.9617691210407999;0.9652904585061088;0.9485651608815937;0.021949473755136117;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5553120749584404;0.6141944990176817;0.5640962671905698;0.49901574803149606;0.6084948516050879;0.5682226881606551;0.04173383851813754;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5306224899598393;0.5982671174978867;0.5132085020242915;0.4875;0.6402152641878669;0.5539626747339769;0.05661333197659015;12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9556328763329177;0.9645603178749496;0.958748164150225;0.9506717850287908;0.9634524153836329;0.9586131117541031;0.005113762464881601;8;1.0;1.0;1.0;1.0;1.0;1.0;0.0
27;10.34122347831726;2.2201149968042957;1.5130868434906006;1.3812745930045547;1000;0.1;rbf;{'svc__C': 1000, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'};0.9482758620689655;0.9731285988483686;0.8963531669865643;0.9731285988483686;0.9750479846449136;0.9531868422794361;0.030091331740406624;20;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.577555975182088;0.6431506849315068;0.5070437342304457;0.4931906614785992;0.6113055954088953;0.566449330246307;0.058162526224756116;5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.953582690715608;0.9704940446454396;0.9249417646403614;0.9617691210407999;0.9685525848371277;0.9558680411758672;0.01656078365316973;20;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5986852047755781;0.6200884086444007;0.5401113294040603;0.49901574803149606;0.574954572986069;0.5665710527683208;0.042964044755939956;10;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9482758620689655;0.9731285988483686;0.8963531669865643;0.9731285988483686;0.9750479846449136;0.9531868422794361;0.030091331740406624;20;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5650398406374502;0.6787280701754386;0.511212814645309;0.4875;0.7393617021276595;0.5963684855171714;0.097278446319969;7;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9594071987910427;0.9684648280971141;0.9574010550033601;0.9506717850287908;0.9667782905215012;0.9605446314883619;0.006484395773470056;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0
28;9.751904916763305;2.1236361266304287;1.523500680923462;1.4766113974535766;1000;0.001;linear;{'svc__C': 1000, 'svc__gamma': 0.001, 'svc__kernel': 'linear'};0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5376687511742129;0.6055420956995761;0.5021734741941996;0.4931906614785992;0.6220932713231215;0.5521336507739418;0.05277563651561174;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9458336533979448;0.9630509514968536;0.9068816199662618;0.9617691210407999;0.9652904585061088;0.9485651608815937;0.021949473755136117;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5553120749584404;0.6141944990176817;0.5640962671905698;0.49901574803149606;0.6084948516050879;0.5682226881606551;0.04173383851813754;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5306224899598393;0.5982671174978867;0.5132085020242915;0.4875;0.6402152641878669;0.5539626747339769;0.05661333197659015;12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9556328763329177;0.9645603178749496;0.958748164150225;0.9506717850287908;0.9634524153836329;0.9586131117541031;0.005113762464881601;8;1.0;1.0;1.0;1.0;1.0;1.0;0.0
29;9.915023612976075;2.2995500798676654;1.483296012878418;1.352003128099485;1000;0.001;rbf;{'svc__C': 1000, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'};0.9770114942528736;0.9769673704414588;0.9769673704414588;0.9750479846449136;0.9750479846449136;0.9762084408851237;0.0009476455271141652;4;0.9812859884836852;0.9793764988009592;0.9832134292565947;0.9779376498800959;0.9779376498800959;0.9799502432602862;0.002042686715133638;0.5656033287101249;0.4941747572815534;0.6191520467836258;0.4936831875607386;0.4936831875607386;0.5332593015793563;0.05115435264834778;18;0.6755798776179813;0.6303633492613864;0.7345407983237602;0.5684861246085735;0.5684861246085735;0.6354912548840549;0.06391178312464864;0.9672931911298165;0.9655852263198107;0.9712990088785624;0.96272959416835;0.96272959416835;0.9659273229329779;0.0032027667547332313;4;0.9753924945025866;0.9719690133961213;0.9789004748053314;0.9686640062747339;0.9686640062747339;0.9727179990507014;0.003970053570034081;0.5384615384615384;0.5;0.5813686967910937;0.5;0.5;0.5239660470505264;0.03233665938890136;18;0.61;0.5784313725490196;0.6568627450980392;0.54;0.54;0.5850588235294117;0.04445758360185012;0.9770114942528736;0.9769673704414588;0.9769673704414588;0.9750479846449136;0.9750479846449136;0.9762084408851237;0.0009476455271141652;4;0.9812859884836852;0.9793764988009592;0.9832134292565947;0.9779376498800959;0.9779376498800959;0.9799502432602862;0.002042686715133638;0.9884836852207294;0.4884836852207294;0.7403288201160542;0.4875239923224568;0.4875239923224568;0.6384688350404852;0.20047448124840686;4;0.9905933429811866;0.9896485315358691;0.9915418076365394;0.9889476213358962;0.9889476213358962;0.9899357849650775;0.0010047030023309972;0.9775409799898516;0.9544652429072985;0.9695868308601595;0.9507185723601077;0.9507185723601077;0.960606039695505;0.010960658908362796;5;0.9816380610592454;0.9798034658455229;0.9834973973455357;0.9784253327755864;0.9784253327755864;0.9803579179602954;0.0019632771227733993
30;9.756104946136475;2.116898095396358;1.4619718551635743;1.3756747643858698;1000;0.0001;linear;{'svc__C': 1000, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'};0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5376687511742129;0.6055420956995761;0.5021734741941996;0.4931906614785992;0.6220932713231215;0.5521336507739418;0.05277563651561174;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9458336533979448;0.9630509514968536;0.9068816199662618;0.9617691210407999;0.9652904585061088;0.9485651608815937;0.021949473755136117;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5553120749584404;0.6141944990176817;0.5640962671905698;0.49901574803149606;0.6084948516050879;0.5682226881606551;0.04173383851813754;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9367816091954023;0.9616122840690979;0.8637236084452975;0.9731285988483686;0.9673704414587332;0.9405233084033799;0.040350496005718745;25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5306224899598393;0.5982671174978867;0.5132085020242915;0.4875;0.6402152641878669;0.5539626747339769;0.05661333197659015;12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.9556328763329177;0.9645603178749496;0.958748164150225;0.9506717850287908;0.9634524153836329;0.9586131117541031;0.005113762464881601;8;1.0;1.0;1.0;1.0;1.0;1.0;0.0
31;9.6400860786438;1.9742639727007834;1.5425562381744384;1.525895778516526;1000;0.0001;rbf;{'svc__C': 1000, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'};0.975095785440613;0.9769673704414588;0.9769673704414588;0.9750479846449136;0.9750479846449136;0.9758252991226716;0.0009326606672705252;6;0.9760076775431862;0.9755395683453237;0.9755395683453237;0.9760191846522782;0.9760191846522782;0.975825036707678;0.00023312181167387655;0.49369544131910764;0.4941747572815534;0.4941747572815534;0.4936831875607386;0.4936831875607386;0.49388226620073833;0.00023885987981130786;20;0.4939290917921321;0.49380917698470506;0.49380917698470506;0.49393203883495146;0.49393203883495146;0.4938823046862891;5.9718214704452764e-05;0.9628006882430107;0.9655852263198107;0.9655852263198107;0.96272959416835;0.96272959416835;0.9638860658438665;0.0013876015750210957;6;0.9641571715021082;0.9634607827212375;0.9634607827212375;0.9641742916346535;0.9641742916346535;0.9638854640427781;0.00034680719394029755;0.5;0.5;0.5;0.5;0.5;0.5;0.0;20;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.975095785440613;0.9769673704414588;0.9769673704414588;0.9750479846449136;0.9750479846449136;0.9758252991226716;0.0009326606672705252;6;0.9760076775431862;0.9755395683453237;0.9755395683453237;0.9760191846522782;0.9760191846522782;0.975825036707678;0.00023312181167387655;0.4875478927203065;0.4884836852207294;0.4884836852207294;0.4875239923224568;0.4875239923224568;0.4879126495613358;0.0004663303336352626;20;0.4880038387715931;0.48776978417266187;0.48776978417266187;0.4880095923261391;0.4880095923261391;0.487912518353839;0.00011656090583693828;0.950811790784046;0.9544652429072985;0.9544652429072985;0.9507185723601077;0.9507185723601077;0.9522358842637717;0.0018205819392674181;20;0.9525909866232442;0.9516774494073805;0.9516774494073805;0.9526134488092979;0.9526134488092979;0.9522345566113201;0.00045495006806017395
